t,phase_or_event,x,y,z,vx,vy,vz,yaw_deg,det_x,det_y,det_area,det_range,fixes,fix_res,rej,unm,cross_ev,cross_lat,cross_dz,fix_cx_sum,fix_al_sum,throttle,roll,pitch,yaw,arm,att_hz,rtt_ms,timeouts,cam_fps,vbat,el_deg,vert_live,commit_why,alt_gated,alt_rejected,cam_rej
10.833,ev1,0.51,8.28,2.51,0.05,1.17,0.02,87.0,0.527,-0.272,0.1293,5.35,24,0.18,0,162,0,-0.014,1.289,0.610,2.291,1225,1486,1549,1517,1800,33,10.5,0,60,23.65,15.25,0,-,0,26,5
10.934,ev1,0.52,8.40,2.20,0.05,1.18,-1.49,87.0,0.540,-0.329,0.1348,5.38,24,0.18,0,165,0,-0.014,1.289,0.610,2.291,1288,1490,1537,1517,1800,33,8.5,0,60,23.75,16.66,0,-,0,27,5
11.034,ev1,0.52,8.52,1.52,0.04,1.20,-3.90,85.0,0.502,-0.428,0.1364,5.56,24,0.18,0,167,0,-0.014,1.289,0.610,2.291,1288,1489,1537,1510,1800,33,12.0,0,60,23.75,19.09,0,-,0,27,5
11.135,ev1,0.53,8.64,1.13,0.06,1.21,-3.81,84.0,0.502,-0.533,0.1399,5.67,24,0.18,0,170,0,-0.014,1.289,0.610,2.291,1288,1486,1536,1507,1800,33,11.6,0,60,23.49,20.88,0,-,0,27,5
11.235,ev1,0.53,8.76,1.02,0.09,1.18,-2.94,84.0,0.519,-0.643,0.1358,5.73,24,0.18,0,172,0,-0.014,1.289,0.610,2.291,1288,1483,1534,1507,1800,33,10.1,0,60,23.41,23.10,0,-,0,27,5
11.336,ev1,0.54,8.88,1.09,0.12,1.16,-1.29,84.0,0.540,-0.706,0.1289,5.77,24,0.18,0,175,0,-0.014,1.289,0.610,2.291,1288,1479,1532,1507,1800,33,12.6,0,60,23.41,24.14,0,-,0,27,5
11.436,ev1,0.56,8.99,1.31,0.14,1.14,-0.35,84.0,0.565,-0.769,0.0780,5.80,24,0.18,0,177,0,-0.014,1.289,0.610,2.291,1255,1470,1533,1507,1800,33,11.0,0,60,23.36,25.32,0,-,0,27,5
11.537,ev1,0.57,9.11,1.50,0.14,1.15,0.36,84.0,0.591,-0.799,0.0764,5.87,24,0.18,0,180,0,-0.014,1.289,0.610,2.291,1199,1459,1543,1507,1800,33,9.9,0,60,23.32,25.73,0,-,0,29,5
11.637,ev1,0.59,9.22,1.30,0.16,0.97,-1.23,85.0,0.624,-0.824,0.0753,5.84,24,0.18,0,182,0,-0.014,1.289,0.610,2.291,1288,1463,1510,1511,1800,33,11.0,0,60,23.32,25.67,0,-,0,32,5
11.738,ev1,0.61,9.29,0.75,0.20,0.48,-1.22,85.0,0.710,-0.839,0.0826,5.63,24,0.18,0,185,0,-0.014,1.289,0.610,2.291,1288,1463,1511,1511,1800,33,12.3,0,60,23.15,25.65,0,-,0,36,5
11.838,ev1,0.63,9.33,0.43,0.20,0.41,-1.76,85.0,0.732,-0.671,0.0889,5.65,24,0.18,0,187,0,-0.014,1.289,0.610,2.291,1288,1491,1537,1510,1800,33,9.8,0,60,23.35,22.34,0,width_clipped,0,41,5
11.939,ev1,0.65,9.37,-1.25,0.17,0.43,-10.35,87.0,0.755,-0.657,0.0841,6.10,24,0.18,0,190,0,-0.014,1.289,0.610,2.291,1288,1495,1538,1517,1800,33,11.2,0,60,23.35,22.06,0,width_clipped,0,42,5
12.039,ev1,0.66,9.41,-2.56,0.11,0.46,-9.36,90.0,,,,,24,0.18,0,190,0,-0.014,1.289,0.610,2.291,1288,1498,1538,1527,1800,33,12.2,0,60,23.54,,0,,0,46,11
12.140,ev1,0.66,9.45,-2.56,-0.17,0.35,-2.96,89.0,,,,,24,0.18,0,190,0,-0.014,1.289,0.610,2.291,1288,1500,1538,1524,1800,33,11.0,0,60,22.91,,0,,0,49,17
12.240,ev1,0.61,9.50,-1.62,-0.50,0.58,-0.66,89.0,0.890,-0.858,0.0291,11.45,24,0.18,0,191,0,-0.014,1.289,0.610,2.291,1278,1530,1526,1525,1800,33,10.5,0,60,22.91,18.58,0,width_clipped,0,49,22
12.341,ev1,0.56,9.57,-0.92,-0.51,0.64,3.52,89.0,0.896,-0.772,0.0365,11.94,24,0.18,0,193,0,-0.014,1.289,0.610,2.291,1027,1724,1661,1500,1800,33,11.7,0,60,23.20,19.51,0,width_clipped,0,49,22
12.441,ev1,0.51,9.63,-0.47,-0.51,0.68,3.79,90.0,,,,,24,0.18,0,194,0,-0.014,1.289,0.610,2.291,1027,1730,1653,1500,1800,33,10.2,0,60,23.13,,0,,0,49,25
12.541,ev1,0.46,9.70,-0.18,-0.41,0.75,2.12,87.0,0.913,-0.774,0.0343,13.51,24,0.18,0,195,0,-0.014,1.289,0.610,2.291,1027,1741,1631,1500,1800,33,10.5,0,60,23.13,19.53,0,width_clipped,0,49,29
12.642,ev1,0.44,9.78,-0.17,-0.13,0.84,1.63,87.0,0.884,-0.740,0.0441,11.00,24,0.18,0,197,0,-0.014,1.289,0.610,2.291,1073,1606,1602,1524,1800,33,12.5,0,60,23.44,21.27,0,width_clipped,0,49,33
12.742,ev1,0.43,9.87,-0.15,-0.09,0.77,1.43,87.0,,,,,24,0.18,0,198,0,-0.014,1.289,0.610,2.291,1097,1564,1602,1525,1800,33,10.2,0,60,23.63,,0,,0,49,38
12.843,ev1,0.42,9.94,-0.11,-0.06,0.69,1.28,87.0,0.881,-0.689,0.0501,10.85,24,0.18,0,201,0,-0.014,1.289,0.610,2.291,1115,1556,1589,1525,1800,33,11.2,0,60,23.63,22.29,0,width_clipped,0,49,38
12.943,ev1,0.42,10.01,-0.10,-0.03,0.68,1.10,87.0,0.879,-0.674,0.0535,10.69,24,0.18,0,203,0,-0.014,1.289,0.610,2.291,1137,1530,1586,1526,1800,33,12.1,0,60,23.79,22.11,0,width_clipped,0,49,38
13.044,ev1,0.42,10.07,-0.11,-0.03,0.69,0.92,87.0,0.879,-0.675,0.0520,10.69,24,0.18,0,206,0,-0.014,1.289,0.610,2.291,1155,1528,1576,1526,1800,33,9.4,0,60,23.89,21.87,0,width_clipped,0,49,38
13.144,ev1,0.41,10.15,-0.13,-0.04,0.71,0.78,87.0,0.881,-0.679,0.0519,10.79,24,0.18,0,208,0,-0.014,1.289,0.610,2.291,1167,1530,1567,1527,1800,33,10.7,0,60,23.89,21.88,0,width_clipped,0,49,38
13.245,ev1,0.41,10.22,-0.14,-0.01,0.69,0.66,87.0,0.880,-0.675,0.0523,10.74,24,0.18,0,211,0,-0.014,1.289,0.610,2.291,1176,1519,1566,1527,1800,33,12.5,0,60,23.97,21.53,0,width_clipped,0,49,38
13.345,ev1,0.41,10.29,-0.16,-0.00,0.69,0.55,87.0,0.881,-0.676,0.0521,10.79,24,0.18,0,213,0,-0.014,1.289,0.610,2.291,1184,1515,1563,1527,1800,33,10.2,0,60,24.04,21.58,0,width_clipped,0,49,38
13.446,ev1,0.41,10.35,-0.18,-0.01,0.69,0.46,87.0,0.880,-0.676,0.0522,10.74,24,0.18,0,216,0,-0.014,1.289,0.610,2.291,1192,1517,1560,1528,1800,33,10.3,0,60,24.04,21.61,0,width_clipped,0,49,38
13.547,ev1,0.41,10.42,-0.19,-0.01,0.69,0.38,87.0,0.880,-0.676,0.0521,10.74,24,0.18,0,218,0,-0.014,1.289,0.610,2.291,1198,1518,1557,1528,1800,33,11.7,0,60,24.09,21.52,0,width_clipped,0,49,38
13.647,ev1,0.41,10.49,-0.20,-0.01,0.69,0.32,87.0,0.880,-0.676,0.0520,10.74,24,0.18,0,221,0,-0.014,1.289,0.610,2.291,1202,1517,1555,1529,1800,33,10.6,0,60,24.13,21.58,0,width_clipped,0,49,38
13.747,ev1,0.41,10.56,-0.22,-0.01,0.69,0.27,87.0,0.880,-0.676,0.0521,10.74,24,0.18,0,223,0,-0.014,1.289,0.610,2.291,1206,1517,1554,1529,1800,33,10.1,0,60,24.13,21.58,0,width_clipped,0,49,38
13.848,ev1,0.40,10.63,-0.22,-0.01,0.69,0.22,87.0,0.881,-0.676,0.0521,10.79,24,0.18,0,226,0,-0.014,1.289,0.610,2.291,1210,1518,1553,1530,1800,33,10.1,0,60,24.16,21.58,0,width_clipped,0,49,38
