t,phase_or_event,x,y,z,vx,vy,vz,yaw_deg,det_x,det_y,det_area,det_range,fixes,fix_res,rej,unm,cross_ev,cross_lat,cross_dz,fix_cx_sum,fix_al_sum,throttle,roll,pitch,yaw,arm,att_hz,rtt_ms,timeouts,cam_fps,vbat,el_deg,vert_live,commit_why,alt_gated,alt_rejected,cam_rej
10.447,ev0/lm0,1.06,6.19,2.77,1.84,0.57,0.97,-4.0,,,,,187,0.04,0,13,-1,0.000,0.000,1.236,12.133,1699,1504,1432,1175,1800,33,10.4,0,58,19.33,,0,,0,25,27
10.547,ev0/lm0,1.24,6.29,2.82,1.45,1.11,1.34,-31.0,,,,,187,0.04,0,13,-1,0.000,0.000,1.236,12.133,1604,1526,1411,1100,1800,33,11.7,0,58,19.33,,0,,0,25,29
10.648,ev0/lm0,1.30,6.45,2.84,0.14,2.17,0.85,-86.0,,,,,187,0.04,0,13,-1,0.000,0.000,1.236,12.133,1672,1551,1490,1100,1800,33,11.9,0,58,20.08,,0,,0,29,31
10.748,ev0/lm0,1.25,6.88,2.17,-1.17,5.93,-4.21,-64.0,,,,,187,0.04,0,13,-1,0.000,0.000,1.236,12.133,2000,1460,1506,1100,1800,33,10.4,0,58,21.13,,0,,0,33,35
10.849,ev0/lm0,1.00,7.64,0.88,-3.01,7.92,-7.27,22.0,-0.431,0.700,0.0365,3.36,187,0.04,0,13,-1,0.000,0.000,1.236,12.133,2000,1519,1548,1263,1800,33,10.7,0,58,21.13,13.63,0,width_clipped,0,34,37
10.949,ev1/lm0,0.46,8.42,0.02,-3.41,7.65,-8.45,39.0,,,,,187,0.04,0,13,0,-0.346,-0.963,1.236,12.133,1288,1510,1537,1351,1800,33,12.2,0,58,21.92,,0,,0,34,44
11.049,ev1/lm1,0.35,8.96,-0.49,-3.79,7.31,-7.40,33.0,,,,,188,0.54,0,13,0,-0.346,-0.963,0.433,9.666,1288,1504,1538,1334,1800,33,10.2,0,58,22.52,,0,,0,34,47
11.151,ev1,0.02,9.51,-0.65,-4.28,7.52,-4.79,35.0,0.921,-0.234,0.0344,14.37,189,0.38,0,14,0,-0.346,-0.963,0.075,7.197,1288,1504,1538,1352,1800,33,10.9,0,58,22.52,-11.39,1,-,0,34,50
11.251,ev1,-0.40,10.26,-0.57,-4.11,7.47,-2.65,31.0,-0.009,0.810,0.0054,17.90,189,0.38,0,15,0,-0.346,-0.963,0.075,7.197,1288,1501,1538,1354,1800,33,11.4,0,58,22.96,4.34,1,-,0,34,54
11.352,ev1,-0.81,11.01,-0.52,-4.01,7.31,-2.76,28.0,,,,,189,0.38,0,16,0,-0.346,-0.963,0.075,7.197,1288,1499,1538,1362,1800,33,11.1,0,58,23.27,,0,,0,34,58
11.452,ev1,-1.21,11.73,-0.49,-4.03,7.18,-1.98,28.0,,,,,189,0.38,0,16,0,-0.346,-0.963,0.075,7.197,1288,1499,1538,1384,1800,33,9.9,0,58,23.27,,0,,0,34,64
11.553,ev1,-1.63,12.45,-0.42,-4.29,7.16,-1.48,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1406,1800,33,12.6,0,55,23.53,,0,,0,34,67
11.653,ev1,-2.06,13.17,-0.36,-4.30,7.05,-1.16,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1434,1800,33,10.6,0,55,23.72,,0,,0,34,73
11.754,ev1,-2.49,13.87,-0.30,-4.25,6.95,-0.91,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1465,1800,33,9.4,0,55,23.72,,0,,0,34,79
11.854,ev1,-2.91,14.56,-0.26,-4.20,6.91,-0.70,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1496,1800,33,12.3,0,55,23.87,,0,,0,34,84
11.955,ev1,-3.33,15.26,-0.22,-4.19,6.91,-0.52,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1526,1800,33,10.4,0,55,23.97,,0,,0,34,89
12.055,ev1,-3.76,15.95,-0.19,-4.19,6.90,-0.37,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1555,1800,33,10.0,0,55,23.97,,0,,0,34,94
12.156,ev1,-4.18,16.64,-0.20,-4.19,6.89,-0.31,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1581,1800,33,12.5,0,55,24.06,,0,,0,34,99
12.257,ev1,-4.60,17.34,-0.21,-4.18,6.89,-0.24,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1604,1800,33,9.9,0,55,24.11,,0,,0,34,105
12.357,ev1,-5.02,18.03,-0.20,-4.18,6.88,-0.17,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1623,1800,33,10.2,0,55,24.11,,0,,0,34,110
12.458,ev1,-5.44,18.72,-0.16,-4.18,6.87,-0.06,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1640,1800,33,12.6,0,55,24.16,,0,,0,34,115
12.558,ev1,-5.86,19.41,-0.13,-4.18,6.86,0.02,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1655,1800,33,10.2,0,53,24.19,,0,,0,34,120
12.659,ev1,-6.28,20.10,-0.11,-4.17,6.86,0.08,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1667,1800,33,9.7,0,53,24.19,,0,,0,34,125
12.759,ev1,-6.70,20.79,-0.09,-4.17,6.85,0.12,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1678,1800,33,12.2,0,53,24.21,,0,,0,34,131
12.860,ev1,-7.12,21.48,-0.10,-4.17,6.84,0.12,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1687,1800,33,9.9,0,53,24.23,,0,,0,34,136
12.960,ev1,-7.54,22.16,-0.13,-4.17,6.83,0.09,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1695,1800,33,10.0,0,53,24.23,,0,,0,34,141
13.062,ev2,-7.96,22.86,-0.14,-4.17,6.83,0.09,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1584,1800,33,12.0,0,53,24.25,,0,,0,34,147
13.162,ev2,-8.38,23.54,-0.13,-4.16,6.82,0.12,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1592,1800,33,10.8,0,53,24.27,,0,,0,34,152
13.263,ev2,-8.80,24.23,-0.10,-4.16,6.81,0.17,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1600,1800,33,7.7,0,53,24.27,,0,,0,34,157
13.363,ev2,-9.21,24.91,-0.12,-4.16,6.81,0.15,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1607,1800,33,13.1,0,53,24.28,,0,,0,34,163
13.464,ev2,-9.63,25.60,-0.13,-4.16,6.80,0.14,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1614,1800,33,9.5,0,53,24.30,,0,,0,34,168
13.564,ev2,-10.05,26.28,-0.14,-4.15,6.79,0.14,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1621,1800,33,10.8,0,52,24.30,,0,,0,34,173
13.665,ev2,-10.47,26.96,-0.11,-4.15,6.78,0.20,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1627,1800,33,12.4,0,52,24.30,,0,,0,34,178
13.765,ev2,-10.88,27.64,-0.11,-4.15,6.78,0.19,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1633,1800,33,12.2,0,52,24.33,,0,,0,34,183
13.866,ev2,-11.30,28.32,-0.13,-4.15,6.77,0.17,27.0,,,,,189,0.38,0,18,0,-0.346,-0.963,0.075,7.197,1288,1497,1538,1639,1800,33,10.0,0,52,24.33,,0,,0,34,188
