t,phase_or_event,x,y,z,vx,vy,vz,yaw_deg,det_x,det_y,det_area,det_range,fixes,fix_res,rej,unm,cross_ev,cross_lat,cross_dz,fix_cx_sum,fix_al_sum,throttle,roll,pitch,yaw,arm,att_hz,rtt_ms,timeouts,cam_fps,vbat,el_deg,vert_live,commit_why,alt_gated,alt_rejected,cam_rej
10.345,ev0/lm0,0.08,0.70,1.71,0.00,0.59,0.09,86.8,0.005,0.422,0.1092,6.82,257,0.04,0,0,-1,0.000,0.000,-2.307,-33.567,1199,1503,1480,1501,1800,33,11.2,0,56,23.77,1.76,1,-,0,20,5
10.445,ev0/lm0,0.09,0.71,1.69,0.01,0.59,0.07,86.8,0.004,0.428,0.1083,6.84,259,0.04,0,0,-1,0.000,0.000,-2.327,-34.030,1203,1500,1481,1501,1800,33,9.9,0,56,23.77,1.83,1,-,0,20,5
10.546,ev0/lm0,0.10,0.69,1.66,0.01,0.58,-0.01,86.8,0.004,0.433,0.1082,6.84,262,0.04,0,0,-1,0.000,0.000,-2.344,-34.800,1208,1499,1482,1501,1800,33,10.7,0,56,23.80,1.80,1,-,0,20,5
10.647,ev0/lm0,0.10,0.70,1.66,0.00,0.59,-0.06,86.8,0.003,0.431,0.1072,6.86,264,0.04,0,0,-1,0.000,0.000,-2.353,-35.292,1212,1501,1482,1501,1800,33,11.2,0,56,23.79,1.77,1,-,0,20,5
10.748,ev0/lm0,0.11,0.67,1.66,-0.00,0.58,-0.06,86.8,0.001,0.428,0.1063,6.88,267,0.05,0,0,-1,0.000,0.000,-2.396,-36.124,1212,1500,1483,1500,1800,33,9.6,0,56,23.79,1.84,1,-,0,20,5
10.848,ev0/lm0,0.12,0.67,1.64,-0.01,0.57,-0.05,86.8,0.001,0.424,0.1055,6.88,269,0.05,0,0,-1,0.000,0.000,-2.418,-36.726,1213,1501,1485,1500,1800,33,10.8,0,56,23.77,1.93,1,-,0,20,5
10.950,ev0/lm0,0.11,0.64,1.65,-0.02,0.58,0.01,86.8,0.000,0.419,0.1042,6.90,272,0.04,0,0,-1,0.000,0.000,-2.422,-37.557,1209,1504,1483,1500,1800,33,11.4,0,56,23.75,1.93,1,-,0,20,5
11.050,ev0/lm0,0.11,0.64,1.65,-0.03,0.58,0.06,86.8,0.001,0.417,0.1036,6.92,274,0.05,0,0,-1,0.000,0.000,-2.428,-38.136,1205,1508,1482,1500,1800,33,9.8,0,56,23.75,1.89,1,-,0,20,5
11.151,ev0/lm0,0.11,0.62,1.64,-0.03,0.59,0.06,86.8,0.002,0.421,0.1024,6.94,277,0.05,0,0,-1,0.000,0.000,-2.442,-38.949,1204,1510,1481,1500,1800,33,10.8,0,56,23.75,1.90,1,-,0,20,5
11.251,ev0/lm0,0.11,0.62,1.63,-0.03,0.59,0.04,86.8,0.003,0.426,0.1018,6.96,279,0.05,0,0,-1,0.000,0.000,-2.446,-39.485,1204,1512,1482,1500,1800,33,11.0,0,56,23.77,1.77,1,-,0,20,5
11.353,ev0/lm0,0.10,0.60,1.63,-0.03,0.58,0.01,86.8,0.004,0.433,0.1009,6.92,282,0.04,0,0,-1,0.000,0.000,-2.450,-40.244,1205,1511,1483,1501,1800,33,9.2,0,56,23.77,1.70,1,-,0,20,5
11.453,ev0/lm0,0.10,0.60,1.62,-0.02,0.58,-0.03,86.9,0.004,0.435,0.1001,6.92,284,0.05,0,0,-1,0.000,0.000,-2.454,-40.806,1206,1509,1484,1501,1800,33,7.7,0,56,23.77,1.57,1,-,0,20,5
11.553,ev0/lm0,0.10,0.59,1.63,-0.01,0.58,-0.04,86.9,0.004,0.435,0.0992,6.92,287,0.04,0,0,-1,0.000,0.000,-2.473,-41.528,1207,1504,1484,1501,1800,33,11.9,0,56,23.77,1.57,1,-,0,20,5
11.654,ev0/lm0,0.10,0.60,1.64,-0.00,0.59,-0.03,86.9,0.004,0.431,0.0980,6.96,289,0.04,0,0,-1,0.000,0.000,-2.487,-42.024,1206,1502,1481,1501,1800,33,8.3,0,56,23.77,1.57,1,-,0,20,5
11.755,ev0/lm0,0.11,0.57,1.64,-0.00,0.60,-0.01,86.9,0.003,0.431,0.0968,6.99,292,0.05,0,0,-1,0.000,0.000,-2.511,-42.914,1206,1501,1479,1500,1800,33,10.6,0,56,23.77,1.67,1,-,0,20,5
11.856,ev0/lm0,0.11,0.56,1.64,-0.01,0.59,-0.02,86.9,0.003,0.433,0.0958,7.01,294,0.05,0,0,-1,0.000,0.000,-2.521,-43.507,1207,1503,1481,1500,1800,33,11.2,0,56,23.77,1.71,1,-,0,20,5
11.956,ev0/lm0,0.11,0.53,1.64,-0.01,0.59,-0.03,86.9,0.002,0.440,0.0948,7.03,297,0.05,0,0,-1,0.000,0.000,-2.542,-44.395,1207,1502,1481,1500,1800,33,10.4,0,56,23.77,1.64,1,-,0,20,5
12.056,ev0/lm0,0.11,0.53,1.63,-0.01,0.58,-0.05,86.9,0.002,0.442,0.0938,7.03,299,0.05,0,0,-1,0.000,0.000,-2.548,-44.971,1208,1502,1482,1500,1800,33,10.8,0,56,23.77,1.61,1,-,0,20,5
12.158,ev0/lm0,0.11,0.50,1.63,-0.01,0.59,-0.04,86.9,0.002,0.442,0.0926,7.07,302,0.05,0,0,-1,0.000,0.000,-2.568,-45.834,1206,1504,1481,1500,1800,33,11.2,0,56,23.77,1.51,1,-,0,20,5
12.259,ev0/lm0,0.10,0.50,1.62,-0.02,0.59,-0.02,86.9,0.003,0.440,0.0917,7.09,304,0.05,0,0,-1,0.000,0.000,-2.553,-46.435,1205,1509,1481,1501,1800,33,10.1,0,56,23.77,1.54,1,-,0,20,5
12.359,ev0/lm0,0.10,0.47,1.62,-0.03,0.59,-0.02,86.9,0.003,0.443,0.0909,7.07,307,0.05,0,0,-1,0.000,0.000,-2.573,-47.308,1205,1512,1481,1501,1800,33,10.6,0,56,23.77,1.58,1,-,0,20,5
12.459,ev0/lm0,0.10,0.48,1.62,-0.03,0.59,-0.03,86.9,0.004,0.446,0.0903,7.05,309,0.05,0,0,-1,0.000,0.000,-2.587,-47.786,1205,1512,1482,1501,1800,33,11.0,0,56,23.75,1.51,1,-,0,20,5
12.561,ev0/lm0,0.10,0.46,1.62,-0.02,0.59,-0.05,86.9,0.005,0.447,0.0891,7.07,312,0.04,0,0,-1,0.000,0.000,-2.593,-48.564,1205,1511,1482,1501,1800,33,10.1,0,56,23.75,1.38,1,-,0,20,5
12.662,ev0/lm0,0.09,0.47,1.61,-0.01,0.59,-0.07,87.0,0.003,0.446,0.0879,7.11,314,0.04,0,0,-1,0.000,0.000,-2.589,-49.101,1207,1508,1482,1501,1800,33,10.7,0,58,23.75,1.41,1,-,0,20,5
12.762,ev0/lm0,0.10,0.44,1.62,-0.00,0.60,-0.05,87.0,0.004,0.446,0.0863,7.14,317,0.05,0,0,-1,0.000,0.000,-2.627,-49.960,1206,1502,1480,1501,1800,33,10.3,0,58,23.75,1.41,1,-,0,20,5
12.863,ev0/lm0,0.11,0.44,1.64,-0.00,0.60,-0.03,87.0,0.005,0.446,0.0852,7.11,319,0.05,0,0,-1,0.000,0.000,-2.650,-50.542,1205,1501,1479,1500,1800,33,9.6,0,58,23.75,1.51,1,-,0,20,5
12.964,ev0/lm0,0.11,0.41,1.66,-0.00,0.61,0.01,87.0,0.003,0.447,0.0840,7.16,322,0.05,0,0,-1,0.000,0.000,-2.660,-51.448,1203,1502,1478,1500,1800,33,10.2,0,58,23.75,1.58,1,-,0,20,5
13.065,ev0/lm0,0.11,0.41,1.66,-0.01,0.61,-0.01,87.0,0.002,0.451,0.0832,7.16,324,0.05,0,0,-1,0.000,0.000,-2.668,-52.081,1205,1503,1478,1501,1800,33,10.6,0,58,23.75,1.59,1,-,0,20,5
13.166,ev0/lm0,0.11,0.38,1.66,-0.01,0.61,-0.03,87.0,0.003,0.453,0.0821,7.18,327,0.05,0,0,-1,0.000,0.000,-2.679,-52.931,1206,1504,1478,1501,1800,33,7.8,0,58,23.77,1.55,1,-,0,20,5
13.267,ev0/lm0,0.11,0.38,1.67,-0.01,0.60,-0.03,87.0,0.003,0.451,0.0813,7.23,329,0.06,0,0,-1,0.000,0.000,-2.696,-53.576,1208,1505,1480,1500,1800,33,10.9,0,58,23.77,1.69,1,-,0,20,5
13.368,ev0/lm0,0.11,0.34,1.68,-0.02,0.59,-0.02,87.0,0.003,0.447,0.0799,7.23,332,0.05,0,0,-1,0.000,0.000,-2.717,-54.471,1207,1506,1482,1500,1800,33,11.9,0,58,23.75,1.68,1,-,0,20,5
13.469,ev0/lm0,0.11,0.35,1.70,-0.02,0.60,-0.00,87.0,0.002,0.444,0.0788,7.25,334,0.05,0,0,-1,0.000,0.000,-2.718,-55.036,1207,1507,1481,1501,1800,33,10.5,0,58,23.75,1.75,1,-,0,20,5
13.570,ev0/lm0,0.10,0.31,1.71,-0.02,0.60,0.02,87.0,0.004,0.436,0.0776,7.27,337,0.05,0,0,-1,0.000,0.000,-2.717,-55.977,1205,1510,1480,1501,1800,33,10.6,0,58,23.75,1.74,1,-,0,20,5
13.671,ev0/lm0,0.10,0.31,1.70,-0.03,0.59,0.00,87.0,0.004,0.432,0.0763,7.27,339,0.05,0,0,-1,0.000,0.000,-2.727,-56.592,1210,1512,1482,1501,1800,33,10.5,0,56,23.73,1.94,1,-,0,20,5
13.771,ev0/lm0,0.11,0.27,1.67,-0.03,0.59,-0.04,87.0,0.003,0.436,0.0755,7.29,342,0.05,0,0,-1,0.000,0.000,-2.757,-57.503,1211,1512,1482,1501,1800,33,9.9,0,56,23.73,1.84,1,-,0,20,5
13.871,ev0/lm0,0.10,0.27,1.65,-0.02,0.59,-0.06,87.1,0.006,0.425,0.0740,7.32,344,0.05,0,0,-1,0.000,0.000,-2.765,-58.110,1214,1509,1482,1501,1800,33,10.9,0,56,23.73,1.89,1,-,0,20,5
13.972,ev0/lm0,0.10,0.24,1.64,-0.01,0.59,-0.05,87.1,0.006,0.422,0.0732,7.32,347,0.05,0,0,-1,0.000,0.000,-2.766,-59.001,1214,1506,1482,1501,1800,33,12.2,0,56,23.72,1.96,1,-,0,20,5
14.072,ev0/lm0,0.09,0.23,1.63,0.00,0.59,-0.01,87.1,0.006,0.421,0.0725,7.36,349,0.05,0,0,-1,0.000,0.000,-2.769,-59.653,1212,1502,1482,1501,1800,33,10.5,0,56,23.70,1.99,1,-,0,20,5
14.173,ev0/lm0,0.10,0.20,1.63,0.01,0.59,0.02,87.1,0.004,0.422,0.0706,7.41,352,0.06,0,0,-1,0.000,0.000,-2.789,-60.570,1209,1497,1482,1501,1800,33,10.9,0,56,23.70,1.96,1,-,0,20,5
14.273,ev0/lm0,0.11,0.19,1.64,0.02,0.59,0.07,87.1,0.003,0.424,0.0696,7.43,354,0.06,0,0,-1,0.000,0.000,-2.819,-61.237,1204,1493,1481,1500,1800,33,12.0,0,56,23.68,1.93,1,-,0,20,5
14.374,ev0/lm0,0.12,0.15,1.64,0.00,0.59,0.09,87.1,0.001,0.426,0.0686,7.46,357,0.06,0,0,-1,0.000,0.000,-2.845,-62.212,1204,1498,1480,1500,1800,33,10.2,0,56,23.70,1.97,1,-,0,20,5
14.475,ev0/lm0,0.12,0.14,1.64,-0.02,0.61,0.07,87.1,0.001,0.429,0.0675,7.46,359,0.06,0,0,-1,0.000,0.000,-2.861,-62.877,1204,1507,1479,1500,1800,33,11.2,0,56,23.70,1.90,1,-,0,20,5
14.576,ev0/lm0,0.12,0.10,1.65,-0.03,0.62,0.05,87.1,0.001,0.435,0.0671,7.46,362,0.05,0,0,-1,0.000,0.000,-2.876,-63.825,1206,1514,1477,1500,1800,33,11.5,0,56,23.72,1.87,1,-,0,20,5
14.676,ev0/lm0,0.11,0.10,1.66,-0.04,0.63,0.04,87.1,0.003,0.442,0.0659,7.51,364,0.06,0,0,-1,0.000,0.000,-2.874,-64.474,1206,1517,1475,1500,1800,33,11.7,0,51,23.72,1.81,1,-,0,20,5
14.777,ev0/lm0,0.10,0.07,1.68,-0.03,0.64,0.03,87.1,0.006,0.449,0.0649,7.51,367,0.05,0,0,-1,0.000,0.000,-2.862,-65.407,1207,1518,1475,1501,1800,33,9.8,0,51,23.72,1.85,1,-,0,20,5
14.877,ev0/lm0,0.09,0.07,1.71,-0.02,0.64,0.06,87.1,0.006,0.456,0.0636,7.48,369,0.05,0,0,-1,0.000,0.000,-2.855,-65.987,1203,1515,1474,1501,1800,33,9.0,0,51,23.72,1.78,1,-,0,20,5
14.979,ev0/lm0,0.08,0.05,1.74,-0.01,0.63,0.08,87.1,0.008,0.463,0.0630,7.53,372,0.05,0,0,-1,0.000,0.000,-2.863,-66.837,1201,1508,1475,1501,1800,33,13.1,0,51,23.73,1.72,1,-,0,20,6
15.080,ev0/lm0,0.09,0.06,1.75,0.01,0.62,0.06,87.2,0.008,0.465,0.0625,7.53,374,0.05,0,0,-1,0.000,0.000,-2.881,-67.406,1203,1500,1475,1501,1800,33,11.1,0,51,23.73,1.76,1,-,0,20,6
15.180,ev0/lm0,-0.21,-0.29,1.75,-0.05,0.63,-0.00,87.2,0.057,0.464,0.0590,9.62,377,0.41,0,0,-1,0.000,0.000,-2.194,-72.322,1214,1554,1507,1508,1800,33,11.7,0,51,23.75,1.65,1,-,0,20,8
15.281,ev0/lm0,-0.33,-0.59,1.72,-0.07,0.64,-0.07,87.2,0.055,0.460,0.0585,9.66,379,0.27,0,0,-1,0.000,0.000,-1.970,-76.583,1222,1551,1508,1511,1800,33,10.0,0,51,23.73,1.72,1,-,0,20,8
15.381,ev0/lm0,-0.46,-0.97,1.69,-0.06,0.65,-0.10,86.2,0.056,0.436,0.0570,9.62,382,0.24,0,0,-1,0.000,0.000,-1.772,-81.789,1219,1552,1508,1510,1800,33,10.9,0,51,23.73,0.58,1,-,0,20,8
15.482,ev0/lm0,-0.31,-0.97,1.68,0.06,0.68,-0.02,86.2,0.002,0.364,0.0566,7.68,384,0.33,0,0,-1,0.000,0.000,-2.154,-82.521,1208,1531,1466,1506,1800,33,11.9,0,51,23.66,1.52,1,-,0,20,9
15.582,ev0/lm0,-0.07,-0.80,1.70,0.20,0.72,0.10,86.2,-0.001,0.340,0.0558,7.73,386,0.21,0,0,-1,0.000,0.000,-2.672,-81.454,1203,1443,1511,1500,1800,33,10.8,0,51,23.68,1.78,1,-,0,20,10
15.683,ev0/lm0,0.04,-0.67,1.72,0.29,0.76,0.17,86.2,-0.009,0.339,0.0548,7.78,388,0.08,0,0,-1,0.000,0.000,-2.852,-80.841,1203,1445,1517,1498,1800,33,10.6,0,47,23.68,3.33,1,-,0,20,11
15.783,ev0/lm0,-0.20,-0.92,1.72,0.24,0.79,0.15,86.2,0.031,0.390,0.0527,10.13,390,0.36,0,0,-1,0.000,0.000,-2.202,-84.968,1202,1443,1513,1503,1800,33,12.4,0,47,23.70,1.13,1,-,0,20,12
15.884,ev0/lm0,-0.29,-1.17,1.71,0.16,0.85,0.08,86.2,0.024,0.333,0.0513,10.31,392,0.28,0,0,-1,0.000,0.000,-1.967,-89.129,1209,1471,1452,1505,1800,33,11.1,0,47,23.70,1.69,1,-,0,20,12
15.984,ev0/lm0,-0.27,-1.52,1.69,0.10,0.90,0.04,86.2,0.019,0.304,0.0508,10.17,395,0.22,0,0,-1,0.000,0.000,-2.085,-94.414,1218,1505,1447,1504,1800,33,10.8,0,47,23.70,3.58,1,-,0,20,12
16.085,ev0/lm0,-0.28,-1.68,1.69,0.03,0.91,0.09,86.2,0.017,0.418,0.0516,10.17,397,0.19,0,0,-1,0.000,0.000,-2.106,-97.409,1218,1546,1474,1504,1800,33,11.7,0,47,23.68,2.99,1,-,0,20,13
16.185,ev0/lm0,-0.13,-1.72,1.70,0.04,0.88,0.16,86.2,-0.028,0.497,0.0530,8.05,400,0.33,0,0,-1,0.000,0.000,-2.517,-99.135,1214,1513,1447,1501,1800,33,9.3,0,47,23.65,2.03,1,-,0,20,14
16.286,ev0/lm0,-0.07,-1.63,1.72,0.08,0.86,0.24,86.3,0.028,0.487,0.0507,10.31,402,0.29,0,0,-1,0.000,0.000,-2.584,-99.485,1202,1480,1445,1499,1800,33,10.5,0,47,23.65,0.69,1,-,0,20,16
16.387,ev0/lm0,-0.15,-1.65,1.74,0.07,0.86,0.33,86.3,,,,,403,0.23,0,0,-1,0.000,0.000,-2.360,-100.870,1192,1498,1438,1501,1800,33,11.4,0,47,23.63,,0,,0,20,18
16.487,ev0/lm0,-0.32,-1.92,1.78,0.01,0.84,0.34,86.3,0.024,0.526,0.0498,10.49,406,0.20,0,0,-1,0.000,0.000,-1.962,-105.408,1196,1560,1503,1504,1800,33,10.1,0,47,23.68,1.96,1,-,0,20,18
16.588,ev0/lm0,-0.36,-2.04,1.81,0.00,0.81,0.27,86.3,0.028,0.583,0.0496,10.54,408,0.17,0,0,-1,0.000,0.000,-1.871,-107.941,1196,1561,1504,1505,1800,33,8.9,0,47,23.68,1.13,1,-,0,20,19
16.688,ev0/lm0,-0.39,-2.24,1.80,0.04,0.79,0.06,86.3,0.034,0.550,0.0486,10.49,411,0.14,0,0,-1,0.000,0.000,-1.871,-111.347,1206,1552,1477,1505,1800,33,11.3,0,43,23.72,-0.47,1,-,0,20,19
16.789,ev0/lm0,-0.18,-2.10,1.80,0.14,0.81,-0.04,86.3,-0.018,0.444,0.0478,8.14,413,0.41,0,0,-1,0.000,0.000,-2.361,-110.953,1209,1445,1506,1501,1800,33,10.4,0,43,23.72,0.92,1,-,0,20,20
16.890,ev0/lm0,-0.16,-2.09,1.82,0.20,0.81,-0.05,85.3,,,,,414,0.11,0,0,-1,0.000,0.000,-2.394,-111.735,1216,1447,1509,1497,1800,33,10.1,0,43,23.72,,0,,0,20,22
16.990,ev0/lm0,-0.39,-2.28,1.88,0.17,0.83,0.04,86.3,0.026,0.481,0.0451,10.99,417,0.20,0,0,-1,0.000,0.000,-1.721,-115.483,1207,1452,1470,1506,1800,33,11.8,0,43,23.68,0.40,1,-,0,20,22
17.091,ev0/lm0,-0.40,-2.42,1.91,0.12,0.87,0.16,85.3,0.013,0.417,0.0441,11.04,419,0.20,0,0,-1,0.000,0.000,-1.704,-118.565,1197,1486,1442,1502,1800,33,10.7,0,43,23.66,1.72,1,-,0,20,22
17.192,ev0/lm0,-0.43,-2.63,1.92,0.06,0.88,0.19,85.3,0.005,0.461,0.0442,11.04,422,0.16,0,0,-1,0.000,0.000,-1.672,-122.537,1200,1546,1463,1502,1800,33,9.4,0,43,23.66,1.97,1,-,0,20,22
17.293,ev0/lm0,-0.42,-2.72,1.90,0.01,0.87,0.08,85.3,0.003,0.501,0.0441,11.10,424,0.15,0,0,-1,0.000,0.000,-1.753,-124.824,1216,1554,1504,1502,1800,33,11.5,0,43,23.70,2.24,1,-,0,20,22
17.393,ev0/lm0,-0.45,-2.87,1.89,0.01,0.87,-0.06,85.3,0.014,0.526,0.0432,11.15,427,0.13,0,0,-1,0.000,0.000,-1.739,-127.987,1220,1552,1503,1502,1800,33,10.6,0,43,23.68,-0.17,1,-,0,20,22
17.494,ev0/lm0,-0.49,-2.93,1.89,0.05,0.90,-0.08,86.4,0.021,0.440,0.0419,11.10,429,0.13,0,0,-1,0.000,0.000,-1.646,-130.085,1216,1552,1486,1506,1800,33,9.9,0,43,23.68,0.68,1,-,0,20,22
17.594,ev0/lm0,-0.36,-3.04,1.91,0.16,0.93,0.06,86.4,0.020,0.400,0.0410,11.04,432,0.11,0,0,-1,0.000,0.000,-2.071,-132.626,1204,1443,1492,1504,1800,33,12.0,0,43,23.66,1.01,1,-,0,20,22
17.695,ev0/lm0,-0.30,-3.07,1.92,0.24,0.95,0.22,85.4,0.017,0.410,0.0410,11.15,434,0.10,0,0,-1,0.000,0.000,-2.190,-134.210,1198,1441,1510,1499,1800,33,10.6,0,39,23.66,2.63,1,-,0,20,22
17.795,ev0/lm0,-0.43,-3.18,1.92,0.20,0.97,0.25,85.4,0.010,0.458,0.0401,11.60,437,0.15,0,0,-1,0.000,0.000,-1.774,-137.240,1192,1438,1508,1501,1800,33,10.4,0,39,23.66,0.24,1,-,0,20,22
17.896,ev0/lm0,-0.42,-3.25,1.91,0.14,1.01,0.16,85.4,0.000,0.386,0.0395,11.71,439,0.14,0,0,-1,0.000,0.000,-1.802,-139.625,1198,1470,1448,1501,1800,33,11.8,0,39,23.70,1.01,1,-,0,20,23
17.996,ev0/lm0,-0.38,-3.39,1.90,0.09,1.07,0.03,85.4,-0.004,0.360,0.0388,11.54,442,0.12,0,0,-1,0.000,0.000,-1.971,-142.998,1214,1513,1447,1500,1800,33,10.2,0,39,23.73,2.31,1,-,0,20,23
18.097,ev0/lm0,-0.37,-3.41,1.90,0.02,1.09,-0.06,85.4,-0.003,0.440,0.0391,11.71,444,0.11,0,0,-1,0.000,0.000,-2.012,-144.792,1226,1551,1503,1500,1800,33,10.9,0,39,23.73,2.74,1,-,0,20,23
18.198,ev0/lm0,-0.42,-3.51,1.91,-0.02,1.06,-0.11,85.4,0.002,0.521,0.0390,11.71,447,0.11,0,0,-1,0.000,0.000,-1.908,-147.886,1231,1549,1505,1501,1800,33,12.0,0,39,23.70,1.59,1,-,0,20,23
18.298,ev0/lm0,-0.45,-3.57,1.92,-0.00,1.05,0.03,85.4,0.010,0.483,0.0380,11.89,449,0.14,0,0,-1,0.000,0.000,-1.862,-150.201,1214,1554,1505,1501,1800,33,10.7,0,39,23.73,0.54,1,-,0,20,23
18.399,ev0/lm0,-0.47,-3.68,1.94,0.00,1.07,-0.04,85.4,0.006,0.442,0.0371,11.96,452,0.12,0,0,-1,0.000,0.000,-1.863,-153.412,1214,1554,1504,1501,1800,33,9.6,0,39,23.73,0.81,1,-,0,20,23
18.499,ev0/lm0,-0.45,-3.72,1.82,0.01,1.10,-0.57,85.4,0.003,0.406,0.0369,12.08,454,0.13,0,0,-1,0.000,0.000,-1.971,-155.679,1255,1544,1503,1501,1800,33,13.2,0,39,23.85,1.15,1,-,0,20,24
18.600,ev0/lm0,-0.42,-3.77,1.75,0.01,1.13,-1.00,85.4,-0.001,0.371,0.0356,12.34,456,0.14,0,0,-1,0.000,0.000,-2.113,-158.084,1288,1538,1503,1500,1800,33,11.1,0,39,23.93,1.67,1,-,0,20,24
18.700,ev0/lm0,-0.38,-3.90,1.70,0.02,1.17,-1.33,85.5,-0.005,0.342,0.0352,12.34,459,0.13,0,0,-1,0.000,0.000,-2.310,-161.750,1288,1538,1502,1500,1800,33,10.0,0,38,23.93,2.15,1,-,0,20,24
18.801,ev0/lm0,-0.35,-3.94,1.59,0.02,1.20,-1.71,85.5,-0.008,0.311,0.0347,12.47,461,0.14,0,0,-1,0.000,0.000,-2.427,-164.277,1288,1538,1502,1499,1800,33,12.2,0,38,24.00,2.77,1,-,0,20,24
18.901,ev0/lm0,-0.31,-4.07,1.45,0.02,1.22,-2.07,85.5,-0.012,0.261,0.0337,12.60,464,0.14,0,0,-1,0.000,0.000,-2.628,-168.118,1288,1535,1484,1498,1800,33,9.2,0,38,24.04,3.86,1,-,0,20,24
19.002,ev0/lm0,-0.29,-4.11,1.30,0.02,1.24,-2.26,85.5,-0.013,0.207,0.0331,12.81,466,0.14,0,0,-1,0.000,0.000,-2.749,-170.730,1288,1535,1483,1498,1800,33,7.2,0,38,24.04,5.15,1,-,0,20,24
19.102,ev0/lm0,-0.33,-4.25,1.13,-0.00,1.27,-2.28,84.5,-0.017,0.171,0.0325,12.89,469,0.16,0,0,-1,0.000,0.000,-2.655,-175.127,1288,1538,1504,1495,1800,33,12.2,0,38,23.83,6.01,1,-,0,20,24
19.203,ev0/lm0,-0.41,-4.28,0.97,-0.03,1.29,-1.78,84.5,,,,,471,0.14,0,0,-1,0.000,0.000,-2.416,-177.948,1288,1538,1504,1496,1800,33,10.2,0,38,23.62,,0,,0,20,25
19.303,ev0,-0.42,-4.25,0.88,-0.05,1.31,-0.81,84.5,-0.017,0.010,0.0312,13.33,472,0.16,0,1,-1,0.000,0.000,-2.411,-179.671,1288,1538,1505,1497,1800,33,9.2,0,38,23.62,10.36,1,-,0,20,26
19.404,ev0,-0.43,-4.11,0.92,-0.06,1.34,0.46,84.5,,,,,472,0.16,0,3,-1,0.000,0.000,-2.411,-179.671,1215,1554,1508,1497,1800,33,14.1,0,38,22.74,,0,,0,25,29
19.505,ev0/lm0,-0.41,-4.21,1.01,-0.05,1.35,1.16,84.5,-0.023,0.042,0.0309,13.48,474,0.20,0,4,-1,0.000,0.000,-2.550,-183.758,1163,1575,1510,1497,1800,33,10.9,0,38,22.67,9.31,1,-,0,30,29
19.605,ev0/lm0,-0.38,-4.29,1.10,-0.04,1.37,1.66,84.5,-0.030,0.092,0.0307,13.33,476,0.19,0,4,-1,0.000,0.000,-2.739,-187.568,1110,1608,1513,1496,1800,33,9.9,0,38,22.67,7.91,1,-,0,35,29
19.706,ev0/lm0,-0.32,-4.45,1.19,-0.02,1.39,2.05,83.5,-0.031,0.144,0.0310,13.33,479,0.16,0,4,-1,0.000,0.000,-3.062,-192.751,1064,1660,1520,1491,1800,33,11.7,0,38,22.62,6.54,1,-,0,35,29
19.806,ev0/lm0,-0.39,-4.48,1.26,-0.05,1.43,1.13,83.6,-0.037,0.231,0.0312,13.25,481,0.15,0,4,-1,0.000,0.000,-2.887,-195.842,1166,1574,1511,1492,1800,33,10.9,0,38,23.14,4.49,1,-,0,37,29
19.907,ev0/lm0,-0.43,-4.59,1.44,-0.07,1.47,0.45,83.6,-0.040,0.278,0.0307,13.18,484,0.13,0,4,-1,0.000,0.000,-2.802,-200.280,1218,1552,1508,1493,1800,33,10.0,0,38,23.14,3.25,1,-,0,37,29
20.007,ev0/lm0,-0.40,-4.60,1.76,-0.07,1.51,0.91,83.6,-0.043,0.312,0.0309,13.25,486,0.14,0,4,-1,0.000,0.000,-2.978,-203.117,1176,1568,1511,1493,1800,33,11.8,0,38,23.45,2.44,1,-,0,38,29
20.108,ev0/lm0,-0.38,-4.68,2.04,-0.07,1.55,1.32,83.6,-0.044,0.343,0.0311,13.33,489,0.13,0,4,-1,0.000,0.000,-3.173,-207.132,1131,1593,1515,1492,1800,33,11.5,0,38,23.66,1.72,1,-,0,38,29
20.208,ev0/lm0,-0.36,-4.68,2.23,-0.07,1.59,1.32,83.6,-0.045,0.360,0.0305,13.33,491,0.13,0,4,-1,0.000,0.000,-3.283,-209.821,1122,1599,1515,1492,1800,33,10.1,0,38,23.66,1.44,1,-,0,38,29
20.309,ev0/lm0,-0.34,-4.74,2.50,-0.05,1.64,1.45,83.6,-0.047,0.364,0.0306,13.33,494,0.13,0,4,-1,0.000,0.000,-3.448,-213.851,1097,1618,1517,1491,1800,33,12.8,0,38,23.54,1.44,1,-,0,38,29
20.410,ev0/lm0,-0.33,-4.73,2.72,-0.04,1.69,1.62,83.6,-0.048,0.374,0.0303,13.33,496,0.13,0,4,-1,0.000,0.000,-3.552,-216.492,1067,1654,1521,1491,1800,33,11.2,0,38,23.54,1.21,1,-,0,38,29
20.511,ev0/lm0,-0.36,-4.78,2.87,-0.05,1.74,1.43,83.6,-0.051,0.385,0.0304,13.41,499,0.15,0,4,-1,0.000,0.000,-3.516,-220.611,1080,1636,1519,1492,1800,33,9.9,0,38,23.54,0.85,1,-,0,38,29
20.611,ev0/lm0,-0.35,-4.75,2.90,-0.06,1.79,0.94,83.6,-0.042,0.390,0.0298,13.48,501,0.13,0,4,-1,0.000,0.000,-3.586,-223.217,1130,1594,1513,1492,1800,33,12.6,0,38,23.76,0.62,1,-,0,38,29
20.711,ev0/lm0,-0.36,-4.80,2.77,-0.07,1.83,-0.10,83.6,-0.045,0.379,0.0296,13.48,504,0.13,0,4,-1,0.000,0.000,-3.656,-227.328,1220,1552,1508,1492,1800,33,11.6,0,33,23.92,0.78,1,-,0,38,29
