t,phase_or_event,x,y,z,vx,vy,vz,yaw_deg,det_x,det_y,det_area,det_range,fixes,fix_res,rej,unm,cross_ev,cross_lat,cross_dz,fix_cx_sum,fix_al_sum,throttle,roll,pitch,yaw,arm,att_hz,rtt_ms,timeouts,cam_fps,vbat,el_deg,vert_live,commit_why,alt_gated,alt_rejected,cam_rej
10.333,ev0/lm0,0.28,4.51,1.97,0.08,0.92,0.08,87.0,0.015,0.207,0.3045,2.73,258,0.04,0,0,-1,0.000,0.000,-1.278,17.722,1234,1503,1512,1504,1800,33,8.7,0,59,23.05,0.68,0,size,0,11,7
10.433,ev0/lm0,0.30,4.62,1.96,0.11,0.95,0.00,87.0,0.026,0.212,0.2861,2.70,260,0.01,0,0,-1,0.000,0.000,-1.293,17.877,1240,1496,1516,1504,1800,33,9.1,0,59,23.05,0.83,0,size,0,11,7
10.534,ev0/lm0,0.29,4.73,2.01,0.13,0.96,0.01,87.0,0.020,0.221,0.3100,2.54,263,0.01,0,0,-1,0.000,0.000,-1.255,18.080,1239,1498,1515,1505,1800,33,11.6,0,59,23.06,0.84,0,size,0,11,7
10.635,ev0/lm0,0.33,4.85,2.03,0.15,0.97,0.02,87.0,0.010,0.222,0.3356,2.39,265,0.03,0,0,-1,0.000,0.000,-1.299,18.278,1239,1488,1525,1502,1800,33,7.9,0,59,23.06,0.82,0,size,0,11,7
10.735,ev0/lm0,0.37,4.98,2.05,0.17,0.96,0.02,87.0,-0.003,0.217,0.3630,2.24,268,0.03,0,0,-1,0.000,0.000,-1.340,18.628,1239,1484,1526,1499,1800,33,9.1,0,59,23.06,0.87,0,size,0,11,7
10.836,ev0/lm0,0.41,5.11,2.13,0.15,0.94,0.14,87.0,-0.016,0.196,0.4048,2.08,270,0.03,0,0,-1,0.000,0.000,-1.378,18.931,1230,1480,1545,1496,1800,33,13.0,0,59,23.06,0.87,0,size,0,11,7
10.936,ev0/lm0,0.43,5.25,2.20,0.12,0.92,0.23,87.0,-0.022,0.185,0.4491,1.93,273,0.03,0,0,-1,0.000,0.000,-1.377,19.435,1223,1485,1548,1495,1800,33,10.1,0,59,23.06,0.54,0,size,0,11,7
11.037,ev0/lm0,0.41,5.37,2.25,0.08,0.94,0.23,87.0,0.001,0.153,0.4946,1.84,275,0.05,0,0,-1,0.000,0.000,-1.324,19.734,1223,1496,1560,1491,1800,33,9.5,0,59,23.06,0.43,0,width_clipped,0,11,7
11.137,ev0/lm0,0.30,5.51,2.28,0.02,0.99,0.18,87.0,0.044,0.135,0.5315,1.76,278,0.07,0,0,-1,0.000,0.000,-1.129,20.029,1227,1523,1553,1491,1800,33,13.1,0,59,23.10,-0.09,0,width_clipped,0,11,7
11.238,ev0/lm0,0.32,5.61,2.30,-0.00,1.05,0.09,87.0,0.044,0.119,0.5071,1.76,280,0.02,0,0,-1,0.000,0.000,-1.165,20.022,1232,1525,1557,1492,1800,33,11.2,0,57,23.10,-0.25,0,width_clipped,0,11,7
11.339,ev0/lm0,0.33,5.69,2.32,0.01,1.11,0.04,87.0,0.044,0.121,0.5277,1.76,283,0.03,0,0,-1,0.000,0.000,-1.175,19.703,1235,1523,1549,1492,1800,33,10.2,0,57,23.10,-0.33,0,width_clipped,0,11,7
11.440,ev0/lm0,0.33,5.77,2.33,0.04,1.17,0.01,87.0,0.044,0.104,0.5743,1.76,285,0.03,0,0,-1,0.000,0.000,-1.187,19.329,1237,1518,1541,1492,1800,33,11.9,0,57,23.10,-0.15,0,width_clipped,0,11,7
11.540,ev0/lm0,0.35,5.81,2.32,0.06,1.23,-0.00,88.0,0.044,0.074,0.6897,1.76,288,0.06,0,0,-1,0.000,0.000,-1.225,18.566,1233,1515,1540,1496,1800,33,11.3,0,57,23.10,0.90,0,width_clipped,0,11,7
11.641,ev0/lm0,0.37,5.87,2.31,0.08,1.27,-0.02,88.0,0.044,0.036,0.7437,1.76,290,0.06,0,0,-1,0.000,0.000,-1.251,17.944,1234,1510,1534,1496,1800,33,9.9,0,57,23.10,2.33,0,width_clipped,0,11,7
11.741,ev0,0.37,5.93,2.32,0.10,1.32,0.01,88.0,0.044,-0.061,0.8373,1.76,292,0.06,0,1,-1,0.000,0.000,-1.249,17.246,1232,1508,1528,1496,1800,33,12.3,0,57,23.10,5.04,0,width_clipped,0,11,7
11.842,ev0,0.38,6.06,2.34,0.12,1.35,0.02,88.0,0.044,-0.096,0.7636,1.76,292,0.06,0,3,-1,0.000,0.000,-1.249,17.246,1228,1501,1528,1496,1800,33,11.3,0,57,23.15,6.60,0,both_edges,0,11,7
11.942,ev0,0.39,6.20,2.33,0.11,1.36,-0.45,88.0,0.044,-0.096,0.9978,1.76,292,0.06,0,6,-1,0.000,0.000,-1.249,17.246,1265,1502,1523,1496,1800,33,9.6,0,57,23.15,8.01,0,both_edges,0,11,7
12.043,ev0,0.40,6.34,2.27,0.10,1.35,-1.23,96.0,,,,,292,0.06,0,8,-1,0.000,0.000,-1.249,17.246,1323,1502,1520,1523,1800,33,12.4,0,57,23.23,,0,,0,11,7
12.143,ev0,0.53,6.37,2.24,0.15,0.87,-0.74,104.0,0.044,-0.343,0.6879,1.76,293,0.23,0,10,-1,0.000,0.000,-1.434,16.424,1290,1482,1544,1551,1800,33,11.2,0,57,22.98,-3.10,0,width_clipped,0,13,7
12.244,ev0/lm0,0.68,6.38,2.45,0.22,0.67,-0.77,120.0,0.044,-0.263,0.1416,1.76,294,0.23,0,11,-1,0.000,0.000,-1.617,15.535,1292,1468,1535,1607,1800,33,9.6,0,60,22.98,-27.37,0,-,0,13,7
12.344,ev0/lm0,0.81,6.30,2.37,0.24,0.64,-1.54,150.0,,,,,296,0.16,0,11,-1,0.000,0.000,-1.730,13.853,1347,1494,1538,1712,1800,33,11.4,0,60,23.11,,0,,0,13,8
12.445,ev0,0.82,6.46,2.26,-0.13,2.13,-1.47,133.0,,,,,296,0.16,0,12,-1,0.000,0.000,-1.730,13.853,1342,1463,1486,1652,1800,33,11.5,0,60,22.65,,0,,0,15,11
12.546,ev0/lm0,1.05,6.44,2.06,-0.30,2.56,-1.78,129.0,0.097,-0.096,0.2241,1.86,299,0.21,0,12,-1,0.000,0.000,-1.927,10.282,1364,1464,1498,1638,1800,33,10.2,0,60,22.65,-11.69,0,both_edges,0,15,11
12.646,ev0/lm0,1.09,6.55,1.88,-0.34,2.49,-2.47,128.0,0.044,-0.096,0.6798,1.76,301,0.14,0,12,-1,0.000,0.000,-1.881,8.689,1414,1469,1500,1635,1800,33,11.7,0,60,22.94,1.63,0,both_edges,0,15,11
12.747,ev0/lm0,1.08,6.61,1.74,-0.41,2.50,-2.87,128.0,,,,,303,0.17,0,12,-1,0.000,0.000,-1.735,7.024,1443,1473,1489,1634,1800,33,10.4,0,60,23.11,,0,,0,18,13
12.847,ev0/lm0,1.02,6.90,1.31,-0.66,3.26,-2.79,131.0,,,,,303,0.17,0,12,-1,0.000,0.000,-1.735,7.024,1437,1476,1483,1644,1800,33,11.4,0,60,23.11,,0,,0,18,18
12.948,ev1,0.67,7.30,0.89,-0.71,4.53,-2.19,127.0,0.044,-0.182,0.5772,1.76,303,0.17,0,14,0,-0.462,-0.452,-1.735,7.024,1394,1487,1469,1650,1800,33,10.2,0,60,22.34,-18.69,0,width_clipped,0,20,20
13.048,ev1,0.61,7.79,0.64,-0.58,5.21,-2.47,162.0,0.044,-0.639,0.3117,1.76,303,0.17,0,17,0,-0.462,-0.452,-1.735,7.024,1414,1473,1485,1775,1800,33,11.0,0,60,21.73,-26.35,0,width_clipped,0,21,20
13.149,ev1,0.54,8.35,0.59,-0.67,5.74,-2.80,-161.0,,,,,303,0.17,0,17,0,-0.462,-0.452,-1.735,7.024,1437,1471,1499,1900,1800,33,10.1,0,60,21.73,,0,,0,22,23
13.250,ev1,0.47,8.95,0.74,-0.95,6.14,-1.87,-166.0,,,,,303,0.17,0,17,0,-0.462,-0.452,-1.735,7.024,1371,1470,1481,1893,1800,33,11.2,0,59,22.03,,0,,0,23,28
13.350,ev1,0.32,9.63,0.80,-1.80,7.26,-0.73,176.0,,,,,303,0.17,0,17,0,-0.462,-0.452,-1.735,7.024,1289,1515,1454,1837,1800,33,10.9,0,59,20.99,,0,,0,24,30
13.450,ev1,0.13,10.37,0.63,-1.56,6.79,-1.48,-175.0,,,,,303,0.17,0,17,0,-0.462,-0.452,-1.735,7.024,1343,1505,1461,1878,1800,33,10.1,0,59,20.99,,0,,0,24,36
13.551,ev1,0.04,10.96,0.38,-0.59,5.40,-2.60,-162.0,,,,,303,0.17,0,17,0,-0.462,-0.452,-1.735,7.024,1423,1494,1470,1900,1800,33,10.9,0,59,21.74,,0,,0,24,42
13.651,ev1,-0.02,11.50,0.23,-0.59,5.44,-3.32,-153.0,,,,,303,0.17,0,17,0,-0.462,-0.452,-1.735,7.024,1450,1490,1474,1900,1800,33,11.4,0,59,22.29,,0,,0,24,45
13.752,ev1,-0.07,12.07,0.25,-0.22,5.91,-0.41,-155.0,,,,,303,0.17,0,17,0,-0.462,-0.452,-1.735,7.024,1264,1479,1451,1900,1800,33,9.8,0,59,22.29,,0,,0,25,45
13.852,ev1,-0.01,12.75,0.28,0.85,7.34,0.91,-148.0,,,,,303,0.17,0,17,0,-0.462,-0.452,-1.735,7.024,1162,1439,1425,1900,1800,33,11.2,0,59,22.70,,0,,0,26,45
13.953,ev1,0.07,13.49,0.18,0.81,7.31,-0.06,-134.0,,,,,303,0.17,0,17,0,-0.462,-0.452,-1.735,7.024,1237,1452,1463,1900,1800,33,11.0,0,59,22.99,,0,,0,26,45
14.053,ev1,0.12,14.22,0.08,0.14,7.18,-0.23,-133.0,,,,,303,0.17,0,17,0,-0.462,-0.452,-1.735,7.024,1250,1458,1462,1900,1800,33,10.2,0,59,22.99,,0,,0,26,51
14.154,ev1,0.07,14.93,0.04,-0.75,7.03,-0.02,-134.0,,,,,303,0.17,0,17,0,-0.462,-0.452,-1.735,7.024,1234,1460,1453,1900,1800,33,11.0,0,59,23.22,,0,,0,26,51
14.254,ev1,0.02,15.64,0.02,-0.31,7.12,-0.00,-134.0,,,,,303,0.17,0,17,0,-0.462,-0.452,-1.735,7.024,1232,1457,1455,1100,1800,33,11.5,0,59,23.39,,0,,0,26,51
14.355,ev1,0.00,16.35,-0.01,-0.26,7.06,-0.22,-133.0,,,,,303,0.17,0,17,0,-0.462,-0.452,-1.735,7.024,1250,1460,1460,1900,1800,33,9.8,0,60,23.39,,0,,0,26,51
14.455,ev2,-0.04,17.05,-0.07,-0.44,6.90,-0.53,-133.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1273,1456,1527,1100,1800,33,10.5,0,60,23.52,,0,,0,26,51
14.555,ev2,-0.08,17.74,-0.11,-0.39,6.90,-0.47,-133.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1268,1452,1521,1100,1800,33,10.7,0,60,23.63,,0,,0,26,51
14.656,ev2,-0.11,18.44,-0.12,-0.33,6.90,-0.37,-133.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1261,1450,1521,1100,1800,33,9.7,0,60,23.63,,0,,0,26,51
14.756,ev2,-0.14,19.13,-0.08,-0.29,6.90,-0.23,-133.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1250,1448,1522,1100,1800,33,11.0,0,60,23.70,,0,,0,26,51
14.857,ev2,-0.17,19.83,-0.06,-0.27,6.91,-0.14,-133.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1243,1446,1522,1100,1800,33,10.9,0,60,23.75,,0,,0,26,51
14.957,ev2,-0.20,20.52,-0.04,-0.26,6.91,-0.07,-133.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1238,1444,1522,1100,1800,33,10.0,0,60,23.75,,0,,0,26,51
15.058,ev2,-0.22,21.21,-0.02,-0.26,6.90,-0.03,-133.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1234,1443,1522,1100,1800,33,10.8,0,60,23.80,,0,,0,26,51
15.158,ev2,-0.25,21.91,-0.01,-0.27,6.89,0.01,-133.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1232,1442,1521,1100,1800,33,10.4,0,60,23.83,,0,,0,26,51
15.259,ev2,-0.28,22.60,-0.01,-0.27,6.89,0.01,-133.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1231,1442,1522,1100,1800,33,10.3,0,60,23.83,,0,,0,26,51
15.359,ev2,-0.31,23.29,-0.05,-0.27,6.88,-0.02,-133.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1233,1442,1521,1100,1800,33,10.3,0,60,23.87,,0,,0,26,51
15.460,ev2,-0.33,23.98,-0.06,-0.27,6.87,-0.02,-133.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1234,1442,1521,1100,1800,33,10.8,0,60,23.88,,0,,0,26,51
15.560,ev2,-0.36,24.67,-0.07,-0.27,6.87,-0.01,-133.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1233,1442,1522,1100,1800,33,9.6,0,60,23.88,,0,,0,26,51
15.661,ev2,-0.39,25.36,-0.08,-0.27,6.87,-0.00,-133.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1232,1442,1522,1100,1800,33,9.7,0,60,23.90,,0,,0,26,51
15.761,ev2,-0.41,26.05,-0.08,-0.27,6.86,0.01,-133.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1231,1442,1522,1100,1800,33,11.7,0,60,23.90,,0,,0,26,51
15.862,ev2,-0.44,26.74,-0.08,-0.27,6.85,0.03,-133.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1230,1442,1523,1100,1800,33,10.4,0,60,23.90,,0,,0,26,51
15.962,ev2,-0.47,27.43,-0.08,-0.27,6.85,0.04,-133.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1229,1442,1524,1110,1800,33,10.9,0,60,23.92,,0,,0,26,51
16.063,ev2,-0.49,28.12,-0.07,-0.27,6.84,0.06,-134.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1228,1441,1524,1118,1800,33,12.9,0,60,23.94,,0,,0,26,51
16.165,ev2,-0.52,28.82,-0.07,-0.27,6.84,0.07,-134.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1227,1441,1524,1130,1800,33,10.6,0,60,23.95,,0,,0,26,51
16.266,ev2,-0.55,29.51,-0.07,-0.27,6.83,0.08,-134.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1226,1441,1525,1141,1800,33,10.9,0,60,23.95,,0,,0,26,51
16.367,ev2,-0.57,30.19,-0.07,-0.27,6.82,0.08,-134.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1226,1441,1525,1150,1800,33,11.5,0,60,23.95,,0,,0,26,51
16.467,ev2,-0.60,30.88,-0.07,-0.27,6.82,0.09,-134.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1225,1441,1526,1160,1800,33,10.2,0,60,23.95,,0,,0,26,51
16.568,ev2,-0.63,31.56,-0.07,-0.27,6.81,0.09,-134.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1225,1441,1526,1168,1800,33,10.8,0,60,23.95,,0,,0,26,51
16.668,ev2,-0.66,32.25,-0.07,-0.27,6.81,0.10,-134.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1225,1441,1527,1176,1800,33,11.3,0,60,23.97,,0,,0,26,51
16.770,ev2,-0.68,32.94,-0.07,-0.27,6.80,0.10,-134.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1224,1441,1527,1184,1800,33,11.3,0,60,23.99,,0,,0,26,51
16.870,ev2,-0.71,33.62,-0.07,-0.27,6.79,0.10,-134.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1224,1442,1528,1191,1800,33,10.9,0,60,23.99,,0,,0,26,51
16.971,ev2,-0.74,34.30,-0.06,-0.27,6.79,0.11,-134.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1224,1442,1529,1197,1800,33,11.1,0,60,23.99,,0,,0,26,51
17.071,ev2,-0.76,34.99,-0.06,-0.27,6.78,0.11,-134.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1224,1442,1529,1203,1800,33,10.7,0,60,23.99,,0,,0,26,51
17.172,ev2,-0.79,35.67,-0.06,-0.27,6.78,0.11,-134.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1224,1442,1529,1209,1800,33,10.6,0,60,23.99,,0,,0,26,51
17.273,ev2,-0.82,36.35,-0.06,-0.27,6.77,0.11,-134.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1224,1442,1530,1214,1800,33,10.3,0,60,23.99,,0,,0,26,51
17.374,ev2,-0.85,37.03,-0.06,-0.27,6.76,0.11,-134.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1224,1443,1530,1219,1800,33,10.2,0,60,24.01,,0,,0,26,51
17.475,ev2,-0.87,37.72,-0.06,-0.27,6.76,0.11,-134.0,,,,,303,0.17,0,17,1,1.744,-1.422,-1.735,7.024,1224,1443,1531,1223,1800,33,10.8,0,60,24.01,,0,,0,26,51
