t,phase_or_event,x,y,z,vx,vy,vz,yaw_deg,det_x,det_y,det_area,det_range,fixes,fix_res,rej,unm,cross_ev,cross_lat,cross_dz,fix_cx_sum,fix_al_sum,throttle,roll,pitch,yaw,arm,att_hz,rtt_ms,timeouts,cam_fps,vbat,el_deg,vert_live,commit_why,alt_gated,alt_rejected,cam_rej
10.648,ev0,0.13,2.48,0.33,0.16,-1.57,1.16,150.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1169,1591,1509,1724,1800,33,10.8,0,35,23.54,,0,,0,51,51
10.749,ev0,0.14,2.32,0.34,0.06,-1.62,1.14,154.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1171,1590,1512,1737,1800,33,10.1,0,35,23.54,,0,,0,51,51
10.849,ev0,0.14,2.16,0.34,0.05,-1.60,1.02,150.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1179,1583,1519,1723,1800,33,11.0,0,35,23.64,,0,,0,51,51
10.950,ev0,0.15,2.00,0.33,0.04,-1.62,0.91,150.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1188,1578,1520,1722,1800,33,11.2,0,35,23.71,,0,,0,51,51
11.051,ev0,0.15,1.83,0.32,0.06,-1.64,0.80,150.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1196,1574,1515,1722,1800,33,10.9,0,35,23.71,,0,,0,51,51
11.151,ev0,0.16,1.67,0.31,0.11,-1.65,0.71,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1204,1572,1505,1725,1800,33,11.0,0,59,23.78,,0,,0,51,51
11.252,ev0,0.17,1.50,0.29,0.12,-1.65,0.63,150.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1210,1570,1504,1720,1800,33,10.2,0,59,23.82,,0,,0,51,51
11.352,ev0,0.19,1.34,0.28,0.13,-1.64,0.56,148.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1215,1568,1505,1713,1800,33,11.3,0,59,23.82,,0,,0,51,51
11.452,ev0,0.20,1.17,0.27,0.14,-1.66,0.50,150.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1219,1566,1502,1719,1800,33,10.8,0,59,23.84,,0,,0,51,51
11.553,ev0,0.21,1.00,0.26,0.13,-1.65,0.46,149.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1223,1565,1503,1715,1800,33,11.0,0,59,23.87,,0,,0,51,54
11.654,ev0,0.23,0.84,0.25,0.13,-1.64,0.42,150.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1212,1559,1537,1718,1800,33,10.3,0,59,23.87,,0,,0,51,55
11.754,ev0,0.24,0.67,0.25,0.13,-1.64,0.39,150.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1215,1558,1536,1717,1800,33,11.0,0,59,23.89,,0,,0,51,58
11.855,ev0,0.25,0.51,0.24,0.15,-1.65,0.37,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1216,1558,1535,1720,1800,33,11.3,0,59,23.90,,0,,0,51,58
11.955,ev0,0.27,0.34,0.24,0.15,-1.65,0.35,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1218,1557,1535,1719,1800,33,10.0,0,59,23.90,,0,,0,51,59
12.055,ev0,0.28,0.18,0.24,0.15,-1.64,0.33,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1219,1556,1535,1719,1800,33,10.8,0,59,23.94,,0,,0,51,59
12.156,ev0,0.30,0.01,0.23,0.14,-1.64,0.32,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1220,1556,1535,1718,1800,33,11.1,0,60,23.94,,0,,0,51,59
12.256,ev0,0.31,-0.15,0.23,0.14,-1.64,0.31,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1221,1556,1534,1721,1800,33,9.9,0,60,23.94,,0,,0,51,59
12.357,ev0,0.33,-0.32,0.23,0.14,-1.64,0.30,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1222,1556,1534,1721,1800,33,10.8,0,60,23.97,,0,,0,51,59
12.457,ev0,0.34,-0.48,0.23,0.13,-1.63,0.30,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1222,1556,1534,1720,1800,33,11.1,0,60,23.99,,0,,0,51,59
12.558,ev0,0.35,-0.64,0.23,0.13,-1.62,0.30,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1222,1556,1534,1720,1800,33,9.2,0,60,23.99,,0,,0,51,60
12.658,ev0,0.37,-0.81,0.23,0.13,-1.63,0.29,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1223,1555,1535,1716,1800,33,9.6,0,60,23.99,,0,,0,51,62
12.759,ev0,0.38,-0.97,0.22,0.13,-1.62,0.28,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1223,1555,1535,1716,1800,33,11.5,0,60,24.00,,0,,0,51,62
12.859,ev0,0.39,-1.13,0.22,0.13,-1.62,0.28,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1224,1555,1534,1715,1800,33,10.0,0,60,24.00,,0,,0,51,62
12.960,ev0,0.40,-1.30,0.22,0.13,-1.62,0.27,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1224,1555,1534,1715,1800,33,10.7,0,60,24.00,,0,,0,51,65
13.062,ev0,0.42,-1.46,0.22,0.13,-1.62,0.27,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1224,1555,1534,1715,1800,33,11.4,0,60,24.00,,0,,0,51,65
13.162,ev0,0.43,-1.62,0.22,0.13,-1.62,0.27,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1225,1555,1534,1714,1800,33,9.9,0,60,24.02,,0,,0,51,65
13.263,ev0,0.44,-1.78,0.22,0.13,-1.61,0.26,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1225,1555,1534,1714,1800,33,10.7,0,60,24.02,,0,,0,51,68
13.364,ev0,0.46,-1.95,0.22,0.13,-1.62,0.26,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1225,1555,1534,1714,1800,33,12.9,0,60,24.02,,0,,0,51,69
13.464,ev0,0.47,-2.11,0.22,0.13,-1.61,0.26,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1225,1554,1534,1713,1800,33,10.4,0,60,24.02,,0,,0,51,70
13.565,ev0,0.48,-2.27,0.22,0.12,-1.61,0.26,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1225,1554,1534,1713,1800,33,11.2,0,60,24.02,,0,,0,51,70
13.665,ev0,0.49,-2.43,0.22,0.12,-1.61,0.25,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1226,1554,1534,1713,1800,33,11.2,0,60,24.04,,0,,0,51,71
13.766,ev0,0.51,-2.60,0.22,0.12,-1.60,0.25,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1226,1554,1534,1713,1800,33,10.3,0,60,24.04,,0,,0,51,71
13.866,ev0,0.52,-2.76,0.22,0.12,-1.60,0.25,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1225,1554,1534,1712,1800,33,9.8,0,60,24.04,,0,,0,51,71
13.967,ev0,0.53,-2.92,0.22,0.12,-1.60,0.25,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1226,1554,1534,1712,1800,33,11.6,0,60,24.06,,0,,0,51,73
14.067,ev0,0.54,-3.08,0.22,0.12,-1.61,0.25,151.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1226,1554,1534,1712,1800,33,9.9,0,60,24.06,,0,,0,51,73
14.168,ev0,0.55,-3.24,0.22,0.12,-1.61,0.24,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1226,1555,1533,1715,1800,33,10.7,0,60,24.06,,0,,0,51,74
14.269,ev0,0.57,-3.40,0.22,0.12,-1.60,0.24,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1226,1555,1533,1715,1800,33,11.3,0,60,24.06,,0,,0,51,75
14.369,ev0,0.58,-3.56,0.22,0.11,-1.60,0.24,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1226,1555,1533,1715,1800,33,10.2,0,60,24.06,,0,,0,51,75
14.470,ev0,0.59,-3.72,0.22,0.11,-1.59,0.24,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1226,1555,1533,1715,1800,33,11.2,0,60,24.06,,0,,0,51,75
14.570,ev0,0.60,-3.88,0.22,0.11,-1.59,0.24,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1226,1555,1533,1714,1800,33,10.8,0,60,24.07,,0,,0,51,76
14.671,ev0,0.61,-4.04,0.22,0.11,-1.59,0.24,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1226,1555,1533,1714,1800,33,9.9,0,60,24.07,,0,,0,51,76
14.771,ev0,0.62,-4.20,0.22,0.11,-1.59,0.24,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1227,1555,1533,1714,1800,33,10.6,0,60,24.07,,0,,0,51,76
14.872,ev0,0.63,-4.36,0.22,0.11,-1.58,0.24,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1227,1554,1533,1714,1800,33,11.1,0,60,24.07,,0,,0,51,76
14.973,ev0,0.65,-4.52,0.21,0.11,-1.58,0.22,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1228,1554,1533,1714,1800,33,10.7,0,60,24.09,,0,,0,51,77
15.074,ev0,0.66,-4.68,0.17,0.11,-1.58,0.17,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1232,1553,1532,1714,1800,33,10.8,0,60,24.09,,0,,0,51,78
15.174,ev0,0.67,-4.84,0.18,0.11,-1.58,0.20,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1230,1554,1533,1713,1800,33,11.1,0,60,24.07,,0,,0,51,78
15.275,ev0,0.68,-5.00,0.20,0.11,-1.58,0.22,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1228,1554,1533,1713,1800,33,10.2,0,60,24.09,,0,,0,51,79
15.375,ev0,0.69,-5.16,0.20,0.11,-1.57,0.23,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1227,1554,1533,1713,1800,33,10.9,0,60,24.09,,0,,0,51,80
15.476,ev0,0.70,-5.32,0.21,0.11,-1.57,0.24,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1227,1554,1533,1713,1800,33,10.3,0,60,24.09,,0,,0,51,82
15.576,ev0,0.71,-5.47,0.21,0.11,-1.57,0.24,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1227,1554,1533,1713,1800,33,9.7,0,60,24.09,,0,,0,51,83
15.677,ev0,0.72,-5.63,0.21,0.10,-1.57,0.24,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1227,1554,1533,1713,1800,33,11.0,0,60,24.09,,0,,0,51,83
15.777,ev0,0.73,-5.79,0.21,0.10,-1.57,0.23,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1227,1554,1533,1713,1800,33,10.1,0,60,24.09,,0,,0,51,86
15.878,ev0,0.74,-5.95,0.21,0.10,-1.57,0.23,152.0,,,,,185,0.15,0,47,-1,0.000,0.000,7.550,-40.105,1227,1554,1533,1713,1800,33,10.7,0,60,24.09,,0,,0,51,86
