t,phase_or_event,x,y,z,vx,vy,vz,yaw_deg,det_x,det_y,det_area,det_range,fixes,fix_res,rej,unm,cross_ev,cross_lat,cross_dz,fix_cx_sum,fix_al_sum,throttle,roll,pitch,yaw,arm,att_hz,rtt_ms,timeouts,cam_fps,vbat,el_deg,vert_live,commit_why,alt_gated,alt_rejected,cam_rej
20.816,ev0/lm0,0.54,4.00,1.77,-0.84,-3.52,-0.21,90.0,-0.019,-0.011,0.4330,2.03,498,0.26,0,8,-1,0.000,0.000,-3.796,449.353,1246,1542,1455,1497,1800,33,10.5,0,50,22.92,13.00,0,size,0,35,18
20.919,ev0/lm0,0.35,3.92,1.79,-0.91,-3.56,-0.13,91.0,0.049,0.001,0.4407,2.03,500,0.25,0,8,-1,0.000,0.000,-3.615,452.156,1242,1578,1469,1512,1800,33,11.2,0,50,22.92,12.80,0,size,0,35,18
21.020,ev0/lm0,0.18,4.00,1.80,-0.91,-3.59,-0.05,90.0,0.104,0.015,0.4471,2.02,503,0.25,0,8,-1,0.000,0.000,-3.433,456.412,1239,1604,1464,1519,1800,33,10.6,0,50,22.91,11.74,0,size,0,35,18
21.120,ev0/lm0,-0.11,3.95,1.81,-0.87,-3.61,0.03,90.0,0.163,-0.014,0.4260,2.00,505,0.30,0,8,-1,0.000,0.000,-3.020,459.201,1240,1640,1473,1535,1800,33,10.2,0,50,22.89,12.08,0,width_clipped,0,35,18
21.221,ev0/lm0,-0.19,4.02,1.83,-0.76,-3.64,0.10,90.0,0.174,-0.036,0.4394,2.03,508,0.24,0,8,-1,0.000,0.000,-2.884,463.389,1234,1639,1466,1541,1800,33,11.3,0,50,22.89,12.05,0,width_clipped,0,35,18
21.321,ev0/lm0,-0.17,3.95,1.84,-0.58,-3.66,0.14,89.0,0.157,-0.096,0.4708,1.99,510,0.25,0,8,-1,0.000,0.000,-2.917,466.339,1225,1615,1481,1536,1800,33,11.4,0,50,22.89,12.45,0,both_edges,0,35,18
21.422,ev0/lm0,-0.18,4.05,1.84,-0.40,-3.68,0.11,88.0,0.135,-0.096,0.4806,1.94,513,0.27,0,8,-1,0.000,0.000,-2.826,470.921,1224,1590,1469,1534,1800,33,10.3,0,48,22.91,12.06,0,both_edges,0,35,18
21.522,ev0/lm0,-0.15,3.99,1.82,-0.22,-3.68,0.02,87.0,0.116,-0.096,0.4907,1.90,515,0.26,0,8,-1,0.000,0.000,-2.809,474.018,1227,1557,1479,1528,1800,33,11.1,0,48,22.91,12.16,0,both_edges,0,35,18
21.623,ev0/lm0,-0.12,4.10,1.76,-0.07,-3.68,-0.16,86.0,0.101,-0.096,0.5003,1.87,518,0.26,0,8,-1,0.000,0.000,-2.736,478.678,1240,1530,1465,1523,1800,33,11.7,0,48,22.92,12.43,0,both_edges,0,35,18
21.723,ev0/lm0,-0.08,4.04,1.73,0.04,-3.66,-0.25,86.0,0.061,-0.096,0.5085,1.86,520,0.26,0,8,-1,0.000,0.000,-2.698,481.779,1246,1508,1470,1521,1800,33,10.4,0,48,22.91,12.68,0,both_edges,0,35,18
21.824,ev0/lm0,0.13,4.11,1.74,0.16,-3.66,-0.22,85.0,0.017,-0.081,0.4910,1.88,523,0.26,0,8,-1,0.000,0.000,-2.925,486.287,1246,1466,1456,1505,1800,33,10.6,0,48,22.91,12.97,0,size,0,35,18
21.924,ev0/lm0,0.30,4.02,1.77,0.24,-3.67,-0.08,85.0,-0.031,-0.046,0.4752,1.91,525,0.26,0,8,-1,0.000,0.000,-3.134,489.128,1237,1429,1465,1494,1800,33,11.0,0,48,22.89,12.77,0,width_clipped,0,35,18
22.025,ev0/lm0,0.43,4.06,1.79,0.25,-3.68,0.03,85.0,-0.060,-0.049,0.4582,1.97,528,0.23,0,8,-1,0.000,0.000,-3.283,493.213,1232,1407,1457,1486,1800,33,10.4,0,48,22.87,13.28,0,width_clipped,0,35,18
22.125,ev0/lm0,0.51,3.96,1.80,0.20,-3.69,0.09,85.0,-0.081,-0.069,0.4375,2.01,530,0.22,0,8,-1,0.000,0.000,-3.386,495.867,1227,1397,1472,1481,1800,33,10.7,0,48,22.87,13.80,0,width_clipped,0,35,18
22.226,ev0/lm0,0.60,3.99,1.84,0.10,-3.69,0.12,85.0,-0.100,-0.096,0.4393,2.06,533,0.24,0,8,-1,0.000,0.000,-3.538,499.781,1225,1397,1468,1475,1800,33,10.6,0,48,22.89,13.84,0,both_edges,0,35,18
22.326,ev0/lm0,0.62,3.90,1.85,-0.04,-3.68,0.08,86.0,-0.094,-0.096,0.4082,2.05,535,0.24,0,8,-1,0.000,0.000,-3.569,502.486,1225,1416,1484,1479,1800,33,8.8,0,48,22.91,13.32,0,both_edges,0,35,18
22.427,ev0/lm0,0.64,3.96,1.83,-0.17,-3.67,-0.02,86.0,-0.090,-0.096,0.4162,2.03,538,0.25,0,8,-1,0.000,0.000,-3.676,506.695,1232,1435,1474,1477,1800,33,12.0,0,43,22.91,12.91,0,both_edges,0,35,18
22.528,ev0/lm0,0.64,3.89,1.83,-0.30,-3.66,-0.08,87.0,-0.087,-0.096,0.4184,2.03,540,0.25,0,8,-1,0.000,0.000,-3.734,509.600,1234,1455,1485,1481,1800,33,11.3,0,43,22.92,12.61,0,both_edges,0,35,18
22.628,ev0/lm0,0.65,3.97,1.83,-0.42,-3.65,-0.11,87.0,-0.082,-0.096,0.4103,2.02,543,0.24,0,8,-1,0.000,0.000,-3.854,513.893,1236,1470,1474,1480,1800,33,8.2,0,43,22.92,12.24,0,both_edges,0,36,18
22.729,ev0/lm0,0.61,3.90,1.81,-0.51,-3.63,-0.14,87.0,-0.072,-0.096,0.4190,1.99,545,0.25,0,8,-1,0.000,0.000,-3.900,516.836,1237,1488,1483,1482,1800,33,10.5,0,43,22.92,12.13,0,both_edges,0,36,18
22.829,ev0/lm0,0.58,3.98,1.79,-0.56,-3.62,-0.14,88.0,-0.065,-0.096,0.4238,1.98,548,0.25,0,8,-1,0.000,0.000,-3.966,521.136,1238,1500,1471,1488,1800,33,11.5,0,43,22.91,12.34,0,both_edges,0,36,18
22.930,ev0/lm0,0.57,3.91,1.79,-0.59,-3.61,-0.08,88.0,-0.054,-0.096,0.4032,1.95,550,0.25,0,8,-1,0.000,0.000,-4.077,524.061,1233,1505,1478,1488,1800,33,10.3,0,43,22.89,12.66,0,both_edges,0,36,18
23.031,ev0/lm0,0.48,4.00,1.80,-0.62,-3.61,-0.03,89.0,-0.038,-0.096,0.4077,1.92,553,0.25,0,8,-1,0.000,0.000,-4.044,528.460,1229,1522,1465,1497,1800,33,10.8,0,43,22.89,13.13,0,both_edges,0,36,18
23.131,ev0/lm0,0.45,3.95,1.77,-0.62,-3.61,-0.05,89.0,-0.007,-0.096,0.3953,1.86,555,0.25,0,8,-1,0.000,0.000,-4.087,531.503,1231,1526,1473,1499,1800,33,12.1,0,43,22.91,13.16,0,both_edges,0,36,18
23.233,ev0/lm0,0.34,4.05,1.74,-0.62,-3.61,-0.12,89.0,0.018,-0.096,0.4023,1.81,558,0.27,0,8,-1,0.000,0.000,-3.987,536.118,1238,1542,1459,1506,1800,33,10.5,0,43,22.91,13.14,0,both_edges,0,36,18
23.333,ev0/lm0,0.22,4.02,1.72,-0.62,-3.60,-0.17,89.0,0.044,-0.096,0.4061,1.76,560,0.27,0,8,-1,0.000,0.000,-3.866,539.283,1243,1556,1465,1513,1800,33,9.9,0,43,22.91,13.56,0,both_edges,0,36,18
23.433,ev0/lm0,0.24,4.12,1.71,-0.56,-3.61,-0.18,89.0,0.044,-0.096,0.3860,1.76,563,0.26,0,8,-1,0.000,0.000,-3.945,543.924,1244,1545,1451,1512,1800,33,12.0,0,37,22.91,13.92,0,both_edges,0,36,18
23.534,ev0/lm0,0.24,4.06,1.72,-0.48,-3.63,-0.08,89.0,0.044,-0.096,0.3728,1.76,565,0.25,0,8,-1,0.000,0.000,-3.989,546.907,1235,1537,1461,1512,1800,33,10.7,0,37,22.89,14.16,0,both_edges,0,36,18
23.634,ev0/lm0,0.17,4.17,1.76,-0.42,-3.67,0.03,88.0,0.044,-0.096,0.3876,1.76,568,0.26,0,8,-1,0.000,0.000,-3.877,551.480,1227,1540,1450,1513,1800,33,11.3,0,37,22.89,14.36,0,both_edges,0,36,18
23.735,ev0/lm0,0.16,4.11,1.74,-0.34,-3.70,0.02,88.0,0.044,-0.096,0.3787,1.76,570,0.26,0,8,-1,0.000,0.000,-3.871,554.535,1226,1529,1462,1513,1800,33,12.4,0,37,22.89,14.58,0,both_edges,0,36,18
23.835,ev0/lm0,0.21,4.18,1.70,-0.27,-3.71,-0.10,88.0,0.044,-0.096,0.3661,1.76,573,0.26,0,8,-1,0.000,0.000,-3.927,559.002,1236,1511,1455,1511,1800,33,10.7,0,37,22.89,14.48,0,both_edges,0,36,18
23.936,ev0/lm0,0.19,4.11,1.65,-0.22,-3.73,-0.22,87.0,0.044,-0.096,0.3308,1.76,575,0.24,0,8,-1,0.000,0.000,-3.896,561.945,1244,1507,1469,1508,1800,33,11.1,0,37,22.89,14.52,0,both_edges,0,36,18
24.036,ev0/lm0,0.14,4.19,1.65,-0.20,-3.76,-0.26,87.0,0.044,-0.096,0.2876,1.76,578,0.26,0,8,-1,0.000,0.000,-3.755,566.382,1247,1511,1462,1512,1800,33,12.3,0,37,22.89,14.46,0,both_edges,0,36,18
24.136,ev0/lm0,0.17,4.11,1.64,-0.17,-3.78,-0.20,87.0,0.044,-0.096,0.2417,1.76,580,0.24,0,8,-1,0.000,0.000,-3.775,569.320,1242,1503,1475,1510,1800,33,10.2,0,37,22.86,14.28,0,both_edges,0,36,18
24.237,ev0/lm0,0.18,4.04,1.63,-0.14,-3.79,-0.13,86.0,,,,,582,0.26,0,8,-1,0.000,0.000,-3.763,572.333,1237,1497,1486,1505,1800,33,11.4,0,37,22.86,,0,,0,36,19
24.338,ev0/lm0,-0.23,3.88,1.62,-0.21,-3.75,-0.08,86.0,,,,,583,0.74,0,8,-1,0.000,0.000,-3.004,573.134,1235,1564,1507,1528,1800,33,12.5,0,37,22.84,,0,,0,36,21
24.438,ev0,-0.25,3.50,1.59,-0.21,-3.75,-0.11,86.0,0.775,-0.096,0.2033,6.56,583,0.74,0,10,-1,0.000,0.000,-3.004,573.134,1240,1562,1558,1525,1800,33,10.3,0,39,22.84,10.56,0,both_edges,0,36,22
24.539,ev0,-0.27,3.13,1.55,-0.19,-3.71,-0.16,86.0,0.767,-0.096,0.2074,6.35,583,0.74,0,12,-1,0.000,0.000,-3.004,573.134,1250,1558,1601,1522,1800,33,10.8,0,39,22.84,6.90,0,both_edges,0,36,22
24.639,ev0,-0.29,2.76,1.45,-0.13,-3.62,-0.28,86.0,0.739,-0.096,0.2129,5.78,583,0.74,0,15,-1,0.000,0.000,-3.004,573.134,1265,1547,1629,1520,1800,33,11.7,0,39,22.84,3.50,0,both_edges,0,36,22
24.739,ev0,-0.30,2.41,1.40,-0.04,-3.47,-0.27,86.0,0.721,-0.096,0.2198,5.46,583,0.74,0,17,-1,0.000,0.000,-3.004,573.134,1269,1535,1652,1518,1800,33,10.1,0,39,22.79,0.51,0,both_edges,0,36,22
24.840,ev0,-0.29,2.07,1.39,0.05,-3.25,-0.17,85.0,0.704,-0.096,0.3267,5.19,583,0.74,0,20,-1,0.000,0.000,-3.004,573.134,1265,1518,1671,1512,1800,33,11.7,0,39,22.79,-2.69,0,both_edges,0,36,22
24.941,ev0,-0.28,1.76,1.41,0.14,-2.98,-0.02,85.0,0.680,-0.096,0.2514,4.84,583,0.74,0,22,-1,0.000,0.000,-3.004,573.134,1256,1505,1683,1510,1800,33,11.6,0,39,22.74,-4.65,0,both_edges,0,36,22
25.042,ev0,-0.26,1.47,1.44,0.20,-2.67,0.11,85.0,,,,,583,0.74,0,24,-1,0.000,0.000,-3.004,573.134,1246,1493,1688,1508,1800,33,11.2,0,39,22.72,,0,,0,36,23
25.143,ev0/lm0,-0.88,1.65,1.47,0.06,-2.31,0.19,85.0,0.267,-0.096,0.2272,4.15,584,1.28,0,24,-1,0.000,0.000,-1.613,574.839,1233,1617,1628,1530,1800,33,10.1,0,39,22.72,-7.15,0,both_edges,0,36,26
