t,regime,gate_id,offx_raw,offx_sm,offy_sm,dist,des_roll,des_climb,lean,roll,alt
2.744,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.091,1.38,-0.350,-0.065,-10.9
2.748,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.107,1.38,-0.350,-0.065,-10.9
2.752,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.123,1.38,-0.350,-0.142,-10.9
2.756,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.139,2.44,-0.350,-0.142,-11.1
2.760,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.155,2.44,-0.350,-0.142,-11.1
2.764,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.171,2.44,-0.350,-0.191,-11.1
2.768,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.187,3.19,-0.350,-0.191,-11.3
2.772,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.203,3.70,-0.350,-0.191,-11.5
2.776,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.219,3.70,-0.350,-0.221,-11.5
2.780,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.235,3.70,-0.350,-0.221,-11.5
2.784,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.251,3.92,-0.350,-0.246,-11.5
2.788,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.267,3.92,-0.350,-0.246,-11.5
2.792,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.283,3.92,-0.350,-0.270,-11.5
2.796,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.299,3.91,-0.350,-0.270,-11.5
2.800,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.315,3.76,-0.350,-0.298,-11.5
2.804,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.331,3.76,-0.350,-0.298,-11.5
2.808,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.347,3.76,-0.350,-0.298,-11.5
2.812,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.363,3.53,-0.350,-0.324,-11.4
2.816,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.379,3.53,-0.350,-0.324,-11.4
2.820,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.395,3.53,-0.350,-0.343,-11.4
2.824,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,3.20,-0.350,-0.343,-11.3
2.828,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,2.85,-0.350,-0.330,-11.2
2.832,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,2.85,-0.350,-0.330,-11.2
2.836,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,2.85,-0.350,-0.330,-11.2
2.840,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,2.47,-0.350,-0.305,-11.2
2.844,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,2.47,-0.350,-0.305,-11.2
2.848,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,2.47,-0.350,-0.289,-11.2
2.852,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,2.06,-0.350,-0.289,-11.1
2.856,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,2.06,-0.350,-0.289,-11.1
2.860,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,1.64,-0.350,-0.278,-10.9
2.864,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,1.64,-0.350,-0.278,-10.9
2.868,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,1.21,-0.350,-0.265,-10.8
2.872,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,1.21,-0.350,-0.265,-10.8
2.876,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,1.21,-0.350,-0.265,-10.8
2.880,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,0.80,-0.350,-0.278,-10.7
2.884,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,0.80,-0.350,-0.278,-10.7
2.888,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,0.37,-0.350,-0.342,-10.6
2.892,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,0.37,-0.350,-0.342,-10.6
2.896,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-0.04,-0.350,-0.415,-10.5
2.900,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-0.04,-0.350,-0.415,-10.5
2.904,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-0.04,-0.350,-0.415,-10.5
2.908,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-0.36,-0.350,-0.456,-10.4
2.912,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-0.36,-0.350,-0.456,-10.4
2.916,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-0.65,-0.350,-0.477,-10.4
2.920,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-0.65,-0.350,-0.477,-10.4
2.924,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-0.65,-0.350,-0.477,-10.4
2.928,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-0.88,-0.350,-0.484,-10.3
2.932,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-0.88,-0.350,-0.484,-10.3
2.936,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-0.88,-0.350,-0.479,-10.3
2.940,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.10,-0.350,-0.479,-10.3
2.944,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.32,-0.350,-0.479,-10.2
2.948,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.32,-0.350,-0.450,-10.2
2.952,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.32,-0.350,-0.450,-10.2
2.956,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.32,-0.350,-0.400,-10.2
2.960,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.52,-0.350,-0.400,-10.2
2.964,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.52,-0.350,-0.400,-10.2
2.968,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.67,-0.350,-0.345,-10.1
2.972,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.67,-0.350,-0.345,-10.1
2.976,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.72,-0.350,-0.305,-10.1
2.980,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.72,-0.350,-0.305,-10.1
2.984,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.76,-0.350,-0.301,-10.1
2.988,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.76,-0.350,-0.301,-10.1
2.992,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.76,-0.350,-0.301,-10.1
2.996,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.82,-0.350,-0.359,-10.1
3.000,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.82,-0.350,-0.359,-10.1
3.004,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.85,-0.350,-0.424,-10.1
3.008,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.85,-0.350,-0.424,-10.1
3.012,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.85,-0.350,-0.460,-10.1
3.016,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.82,-0.350,-0.460,-10.1
3.020,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.82,-0.350,-0.460,-10.1
3.024,V-TRACK 0%,-1,0.969,0.969,-0.714,27.9,-0.400,-1.82,-0.350,-0.468,-10.1
3.028,V-TRACK 95%,-1,0.969,0.969,-0.714,27.9,-0.400,10.00,-0.340,-0.468,-10.1
3.032,V-TRACK 95%,-1,0.969,0.969,-0.714,27.9,-0.400,10.00,-0.330,-0.437,-10.1
3.036,V-TRACK 95%,-1,0.969,0.969,-0.714,27.9,-0.400,10.00,-0.320,-0.437,-10.1
3.040,V-TRACK 95%,-1,0.969,0.969,-0.714,27.9,-0.400,10.00,-0.310,-0.437,-10.1
3.044,V-TRACK 95%,-1,0.969,0.969,-0.714,27.9,-0.400,10.00,-0.300,-0.383,-10.1
3.048,V-TRACK 95%,-1,0.969,0.969,-0.714,27.9,-0.400,10.00,-0.290,-0.383,-10.1
3.052,V-TRACK 0%,-1,0.123,0.123,-0.956,32.0,-0.400,0.00,-0.300,-0.348,-10.1
3.056,V-TRACK 0%,-1,0.123,0.123,-0.956,32.0,-0.400,-0.08,-0.310,-0.348,-10.1
3.060,V-TRACK 0%,-1,0.080,0.102,-0.918,33.3,-0.400,0.00,-0.320,-0.344,-10.1
3.064,V-TRACK 0%,-1,0.080,0.091,-0.899,33.9,-0.400,0.00,-0.330,-0.347,-10.1
3.068,V-TRACK 0%,-1,0.092,0.091,-0.877,34.2,-0.400,-0.31,-0.340,-0.347,-10.0
3.072,V-TRACK 0%,-1,0.092,0.092,-0.866,34.4,-0.400,0.00,-0.350,-0.373,-9.9
3.076,V-TRACK 0%,-1,0.111,0.101,-0.846,34.5,-0.400,0.00,-0.350,-0.373,-9.9
3.080,V-TRACK 0%,-1,0.177,0.139,-0.824,34.5,-0.400,0.00,-0.350,-0.415,-9.8
3.084,V-TRACK 0%,-1,0.177,0.158,-0.814,34.5,-0.400,0.00,-0.350,-0.415,-9.8
3.088,V-TRACK 0%,-1,0.294,0.226,-0.797,33.3,-0.400,0.00,-0.350,-0.442,-9.7
3.092,V-TRACK 0%,-1,0.372,0.299,-0.761,32.6,-0.400,-0.19,-0.350,-0.443,-9.7
3.096,V-TRACK 0%,-1,0.372,0.335,-0.743,32.3,-0.400,-0.19,-0.350,-0.443,-9.7
3.100,V-TRACK 0%,-1,0.372,0.354,-0.734,32.2,-0.400,-0.19,-0.350,-0.443,-9.7
3.104,V-TRACK 0%,-1,0.362,0.358,-0.677,32.1,-0.400,0.00,-0.350,-0.439,-9.6
3.108,V-TRACK 0%,-1,0.362,0.360,-0.648,32.0,-0.400,0.00,-0.350,-0.439,-9.6
3.112,V-TRACK 0%,-1,0.362,0.361,-0.582,32.6,-0.400,0.00,-0.350,-0.439,-9.6
3.116,V-TRACK 0%,-1,0.398,0.380,-0.502,34.3,-0.400,0.00,-0.350,-0.439,-9.6
3.120,V-TRACK 0%,-1,0.445,0.413,-0.419,34.4,-0.400,0.00,-0.350,-0.439,-9.6
3.124,V-TRACK 0%,-1,0.445,0.429,-0.378,34.5,-0.400,-0.08,-0.350,-0.438,-9.6
3.128,V-TRACK 0%,-1,0.445,0.437,-0.357,34.5,-0.400,-0.08,-0.350,-0.438,-9.6
3.132,V-TRACK 0%,-1,0.484,0.461,-0.310,34.5,-0.400,0.00,-0.350,-0.439,-9.6
3.136,V-TRACK 0%,-1,0.484,0.473,-0.287,34.6,-0.400,-0.08,-0.350,-0.438,-9.5
3.140,V-TRACK 0%,-1,0.536,0.504,-0.248,34.6,-0.400,-0.08,-0.350,-0.438,-9.5
3.144,V-TRACK 0%,-1,0.581,0.543,-0.203,34.6,-0.400,-0.08,-0.350,-0.438,-9.5
3.148,V-TRACK 0%,-1,0.581,0.562,-0.181,34.6,-0.400,0.00,-0.350,-0.431,-9.5
3.152,V-TRACK 0%,-1,0.603,0.583,-0.140,35.3,-0.400,0.00,-0.350,-0.424,-9.5
3.156,V-TRACK 0%,-1,0.603,0.593,-0.120,35.6,-0.400,-0.09,-0.350,-0.424,-9.5
3.160,V-TRACK 0%,-1,0.603,0.598,-0.110,35.8,-0.400,-0.09,-0.350,-0.424,-9.5
3.164,V-TRACK 0%,-1,0.631,0.615,-0.073,35.2,-0.400,0.00,-0.350,-0.420,-9.5
3.168,V-TRACK 0%,-1,0.631,0.623,-0.055,34.9,-0.400,0.00,-0.350,-0.419,-9.5
3.172,V-TRACK 0%,-1,0.664,0.643,-0.020,34.7,-0.400,0.00,-0.350,-0.419,-9.5
3.176,V-TRACK 0%,-1,0.703,0.673,0.020,34.0,-0.400,-0.09,-0.350,-0.419,-9.4
3.180,V-TRACK 0%,-1,0.703,0.688,0.041,33.6,-0.400,-0.09,-0.350,-0.419,-9.4
3.184,V-TRACK 0%,-1,0.750,0.719,0.077,34.1,-0.400,-0.19,-0.350,-0.420,-9.4
3.188,V-TRACK 0%,-1,0.750,0.735,0.096,34.3,-0.400,0.00,-0.350,-0.420,-9.4
3.192,V-TRACK 0%,-1,0.750,0.742,0.105,34.4,-0.400,0.00,-0.350,-0.421,-9.4
3.196,V-TRACK 0%,-1,0.798,0.770,0.132,34.5,-0.400,0.00,-0.350,-0.423,-9.4
3.200,V-TRACK 0%,-1,0.850,0.810,0.166,33.9,-0.400,-0.10,-0.350,-0.423,-9.4
3.204,V-TRACK 0%,-1,0.909,0.860,0.208,33.5,-0.400,0.00,-0.350,-0.423,-9.4
3.208,V-TRACK 0%,-1,0.909,0.885,0.229,33.4,-0.400,-0.09,-0.350,-0.425,-9.3
3.212,V-TRACK 0%,-1,0.909,0.897,0.239,33.3,-0.400,-0.09,-0.350,-0.425,-9.3
3.216,V-TRACK 2%,-1,0.964,0.931,0.263,32.7,-0.400,0.34,-0.350,-0.425,-9.3
3.220,V-TRACK 0%,-1,0.964,0.947,0.274,32.3,-0.400,0.00,-0.350,-0.425,-9.3
3.224,V-TRACK 0%,-1,0.992,0.970,0.304,32.8,-0.400,-0.11,-0.350,-0.423,-9.3
3.228,V-TRACK 2%,-1,0.970,0.970,0.304,32.8,-0.400,0.29,-0.350,-0.418,-9.3
3.232,V-TRACK 2%,-1,0.970,0.970,0.304,32.8,-0.400,0.29,-0.350,-0.418,-9.3
3.236,V-TRACK 2%,-1,0.970,0.970,0.304,32.8,-0.400,0.29,-0.350,-0.418,-9.3
3.240,V-TRACK 2%,-1,0.970,0.970,0.304,32.8,-0.400,0.16,-0.350,-0.415,-9.2
3.244,V-TRACK 2%,-1,0.970,0.970,0.304,32.8,-0.400,0.16,-0.350,-0.415,-9.2
3.248,V-TRACK 2%,-1,0.970,0.970,0.304,32.8,-0.400,0.03,-0.350,-0.415,-9.2
3.252,V-TRACK 2%,-1,0.970,0.970,0.304,32.8,-0.400,0.03,-0.350,-0.415,-9.2
