t,regime,gate_id,offx_raw,offx_sm,offy_sm,dist,des_roll,des_climb,lean,roll,alt
3.284,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.77,0.450,0.416,-1.0
3.288,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.77,0.450,0.416,-1.0
3.292,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.76,0.450,0.417,-1.0
3.296,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.76,0.450,0.417,-1.0
3.300,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.76,0.450,0.417,-1.0
3.304,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.74,0.450,0.418,-1.0
3.308,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.74,0.450,0.418,-1.0
3.312,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.74,0.450,0.419,-1.0
3.316,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.73,0.450,0.419,-1.0
3.320,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.73,0.450,0.420,-1.0
3.324,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.71,0.450,0.420,-1.0
3.328,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.71,0.450,0.420,-1.0
3.332,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.69,0.450,0.421,-1.0
3.336,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.69,0.450,0.421,-1.0
3.340,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.69,0.450,0.421,-1.0
3.344,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.67,0.450,0.422,-1.0
3.348,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.67,0.450,0.422,-1.0
3.352,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.384,-0.66,0.450,0.423,-1.0
3.356,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.368,-0.66,0.450,0.423,-1.0
3.360,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.363,-0.66,0.450,0.424,-1.0
3.364,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.347,-0.64,0.450,0.424,-1.0
3.368,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.331,-0.64,0.450,0.424,-1.0
3.372,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.315,-0.63,0.450,0.421,-1.1
3.376,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.299,-0.63,0.450,0.421,-1.1
3.380,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.283,-0.62,0.450,0.409,-1.1
3.384,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.267,-0.62,0.450,0.409,-1.1
3.388,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.251,-0.62,0.450,0.409,-1.1
3.392,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.235,-0.61,0.450,0.387,-1.1
3.396,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.219,-0.61,0.450,0.387,-1.1
3.400,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.203,-0.60,0.450,0.355,-1.1
3.404,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.187,-0.60,0.450,0.355,-1.1
3.408,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.171,-0.60,0.450,0.322,-1.1
3.412,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.155,-0.60,0.450,0.322,-1.1
3.416,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.139,-0.60,0.450,0.290,-1.1
3.420,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.123,-0.60,0.450,0.290,-1.1
3.424,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.107,-0.60,0.450,0.290,-1.1
3.428,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.091,-0.60,0.450,0.252,-1.1
3.432,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.075,-0.60,0.450,0.252,-1.1
3.436,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.059,-0.60,0.450,0.252,-1.1
3.440,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.043,-0.60,0.450,0.215,-1.1
3.444,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.027,-0.60,0.450,0.215,-1.1
3.448,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.011,-0.60,0.450,0.178,-1.1
3.452,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,-0.005,-0.60,0.450,0.178,-1.1
3.456,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,-0.021,-0.60,0.450,0.178,-1.1
3.460,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,-0.037,-0.60,0.450,0.137,-1.1
3.464,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,-0.053,-0.60,0.450,0.137,-1.1
3.468,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,-0.069,-0.60,0.450,0.094,-1.1
3.472,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,-0.085,-0.60,0.450,0.094,-1.1
3.476,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,-0.101,-0.60,0.450,0.094,-1.1
3.480,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,-0.117,-0.60,0.450,0.052,-1.1
3.484,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,-0.133,-0.60,0.450,0.052,-1.1
3.488,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,-0.149,-0.60,0.440,0.012,-1.1
3.492,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,-0.165,-0.60,0.430,0.012,-1.1
3.496,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,-0.181,-0.60,0.420,0.012,-1.1
3.500,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,-0.197,-0.60,0.410,-0.027,-1.1
3.504,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,-0.213,-0.60,0.400,-0.027,-1.1
3.508,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,-0.229,-0.60,0.390,-0.027,-1.1
3.512,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,-0.245,-0.60,0.380,-0.074,-1.1
3.516,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.074,-1.1
3.520,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.074,-1.1
3.524,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.118,-1.1
3.528,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.118,-1.1
3.532,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.118,-1.1
3.536,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.126,-1.1
3.540,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.126,-1.1
3.544,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.126,-1.1
3.548,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.125,-1.1
3.552,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.125,-1.1
3.556,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.125,-1.1
3.560,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.128,-1.2
3.564,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.128,-1.2
3.568,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.128,-1.2
3.572,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.130,-1.3
3.576,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.130,-1.3
3.580,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.130,-1.3
3.584,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.131,-1.4
3.588,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.131,-1.4
3.592,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.131,-1.4
3.596,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.131,-1.5
3.600,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.131,-1.5
3.604,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-1.5
3.608,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-1.7
3.612,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-1.7
3.616,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-1.9
3.620,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-1.9
3.624,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-1.9
3.628,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-2.0
3.632,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-2.0
3.636,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-2.2
3.640,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-2.2
3.644,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-2.4
3.648,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-2.4
3.652,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-2.4
3.656,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-2.6
3.660,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-2.6
3.664,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-2.7
3.668,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-2.7
3.672,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-2.7
3.676,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-2.9
3.680,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-3.1
3.684,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-3.1
3.688,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-3.1
3.692,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-3.3
3.696,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-3.5
3.700,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-3.5
3.704,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-3.5
3.708,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-3.8
3.712,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-3.8
3.716,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-3.8
3.720,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-4.0
3.724,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-4.0
3.728,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-4.2
3.732,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-4.2
3.736,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-4.5
3.740,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-4.5
3.744,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-4.5
3.748,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-4.8
3.752,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-5.0
3.756,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-5.0
3.760,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-5.0
3.764,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-5.3
3.768,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-5.3
3.772,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-5.6
3.776,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-5.6
3.780,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-5.9
3.784,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-5.9
3.788,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-5.9
3.792,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-6.1
3.796,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-6.1
3.800,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-6.5
3.804,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-6.5
3.808,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-6.8
3.812,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-6.8
3.816,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-7.1
3.820,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-7.1
3.824,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-7.4
3.828,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-7.4
3.832,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-7.4
3.836,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-7.7
3.840,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-7.7
3.844,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-8.1
3.848,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-8.1
3.852,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-8.1
3.856,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-8.4
3.860,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-8.4
3.864,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-8.7
3.868,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-8.7
3.872,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-9.1
3.876,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-9.1
3.880,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-9.4
3.884,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-9.4
3.888,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-9.4
3.892,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-9.8
3.896,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-10.2
3.900,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-10.2
3.904,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-10.2
3.908,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-10.5
3.912,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-10.5
3.916,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-10.9
3.920,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-10.9
3.924,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-11.3
3.928,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-11.3
3.932,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-11.3
3.936,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-11.7
3.940,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-11.7
3.944,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-12.1
3.948,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-12.1
3.952,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-12.5
3.956,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-12.5
3.960,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-12.9
3.964,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-12.9
3.968,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-12.9
3.972,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-13.3
3.976,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-13.3
3.980,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-13.7
3.984,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-13.7
3.988,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-14.1
3.992,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-14.1
3.996,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-14.1
4.000,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-14.5
4.004,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-14.5
4.008,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-14.9
4.012,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-14.9
4.016,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-15.4
4.020,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-15.4
4.024,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-15.4
4.028,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-15.8
4.032,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-15.8
4.036,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-16.3
4.040,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-16.3
4.044,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-16.7
4.048,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-16.7
4.052,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-16.7
4.056,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-17.2
4.060,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-17.2
4.064,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-17.7
4.068,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-17.7
4.072,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-17.7
4.076,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-18.3
4.080,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-18.3
4.084,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-18.3
4.088,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-18.8
4.092,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-18.8
4.096,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-19.3
4.100,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-19.3
4.104,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-19.3
4.108,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-19.3
4.112,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-19.9
4.116,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-19.9
4.120,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-20.5
4.124,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-20.5
4.128,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-20.5
4.132,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-20.5
4.136,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-21.1
4.140,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-21.1
4.144,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-21.1
4.148,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-21.8
4.152,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-21.8
4.156,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-21.8
4.160,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-22.4
4.164,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-22.4
4.168,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-22.4
4.172,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-22.4
4.176,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-23.1
4.180,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-23.1
4.184,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-23.1
4.188,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-23.9
4.192,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-23.9
4.196,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-23.9
4.200,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-24.7
4.204,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-24.7
4.208,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-24.7
4.212,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-25.2
4.216,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-25.2
4.220,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-25.2
4.224,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-25.2
4.228,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-25.9
4.232,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-25.9
4.236,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-25.9
4.240,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-26.6
4.244,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-26.6
4.248,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-26.6
4.252,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-27.3
4.256,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-27.3
4.260,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-27.3
4.264,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-28.0
4.268,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-28.0
4.272,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-28.6
4.276,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-28.6
4.280,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-28.6
4.284,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-29.2
4.288,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-29.2
4.292,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-29.8
4.296,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-29.8
4.300,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-29.8
4.304,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-30.4
4.308,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-30.4
4.312,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-30.9
4.316,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-30.9
4.320,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-30.9
4.324,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-31.5
4.328,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-31.5
4.332,NO-GATE,-1,0.000,0.000,0.000,10.0,0.000,0.00,0.000,-0.132,-32.1
