trial,t,timestamp_ms,axis,commanded_rate,input_pct,seg,motor_1,motor_2,motor_3,motor_4,motor_max,measured_omega,alpha,cross_axis_drift,rollspeed,pitchspeed,yawspeed
rot_yaw_26,0.22700047492980957,20981.409,yaw,26.0,86.66666666666667,step,0.05099249258637428,0.7981669306755066,0.7981669306755066,0.05099249258637428,0.7981669306755066,-15.40463924407959,0.0,2.3320330910969461e-07,2.3320330910792109e-07,9.094947017729282e-13,-15.40463924407959
rot_yaw_26,0.23150014877319336,20995.334,yaw,26.0,86.66666666666667,step,0.050689224153757095,0.7987270355224609,0.7987270355224609,0.050689224153757095,0.7987270355224609,-15.880252838134766,-105.69957081545064,1.807366061258357e-06,1.8073660612571985e-06,2.0463630789890885e-12,-15.880252838134766
rot_yaw_26,0.23600101470947266,20995.334,yaw,26.0,86.66666666666667,step,0.050689224153757095,0.7987270355224609,0.7987270355224609,0.050689224153757095,0.7987270355224609,-15.880252838134766,0.0,1.807366061258357e-06,1.8073660612571985e-06,2.0463630789890885e-12,-15.880252838134766
rot_yaw_26,0.24050092697143555,20995.334,yaw,26.0,86.66666666666667,step,0.050689224153757095,0.7987270355224609,0.7987270355224609,0.050689224153757095,0.7987270355224609,-15.880252838134766,0.0,1.807366061258357e-06,1.8073660612571985e-06,2.0463630789890885e-12,-15.880252838134766
rot_yaw_26,0.24500203132629395,21002.208,yaw,26.0,86.66666666666667,step,0.050574351102113724,0.7989392280578613,0.7989392280578613,0.050574351102113724,0.7989392280578613,-16.118162155151367,-52.85576566555432,2.4121427486535946e-06,2.412142748653423e-06,-9.094947017729282e-13,-16.118162155151367
rot_yaw_26,0.24949979782104492,21002.208,yaw,26.0,86.66666666666667,step,0.050574351102113724,0.7989392280578613,0.7989392280578613,0.050574351102113724,0.7989392280578613,-16.118162155151367,0.0,2.4121427486535946e-06,2.412142748653423e-06,-9.094947017729282e-13,-16.118162155151367
rot_yaw_26,0.2545020580291748,21019.495,yaw,26.0,86.66666666666667,step,0.05036721006035805,0.7993217706680298,0.7993217706680298,0.05036721006035805,0.7993217706680298,-16.64835548400879,-105.99075353891617,3.853108864859919e-06,3.853108864859678e-06,1.3642420526593924e-12,-16.64835548400879
rot_yaw_26,0.2590017318725586,21019.495,yaw,26.0,86.66666666666667,step,0.05036721006035805,0.7993217706680298,0.7993217706680298,0.05036721006035805,0.7993217706680298,-16.64835548400879,0.0,3.853108864859919e-06,3.853108864859678e-06,1.3642420526593924e-12,-16.64835548400879
rot_yaw_26,0.2635006904602051,21019.495,yaw,26.0,86.66666666666667,step,0.05030600726604462,0.7994348406791687,0.7994348406791687,0.05030600726604462,0.7994348406791687,-16.64835548400879,0.0,3.853108864859919e-06,3.853108864859678e-06,1.3642420526593924e-12,-16.64835548400879
rot_yaw_26,0.26800060272216797,21019.495,yaw,26.0,86.66666666666667,step,0.05030600726604462,0.7994348406791687,0.7994348406791687,0.05030600726604462,0.7994348406791687,-16.64835548400879,0.0,3.853108864859919e-06,3.853108864859678e-06,1.3642420526593924e-12,-16.64835548400879
rot_yaw_26,0.27300071716308594,21033.402,yaw,26.0,86.66666666666667,step,0.05021250247955322,0.7996074557304382,0.7996074557304382,0.05021250247955322,0.7996074557304382,-17.021282196044922,-74.58363532328819,4.212556632410672e-06,-4.212556632410269e-06,1.84385839929746e-12,-17.021282196044922
rot_yaw_26,0.2774996757507324,21033.402,yaw,26.0,86.66666666666667,step,0.05021250247955322,0.7996074557304382,0.7996074557304382,0.05021250247955322,0.7996074557304382,-17.021282196044922,0.0,4.212556632410672e-06,-4.212556632410269e-06,1.84385839929746e-12,-17.021282196044922
rot_yaw_26,0.2820010185241699,21033.402,yaw,26.0,86.66666666666667,step,0.05021250247955322,0.7996074557304382,0.7996074557304382,0.05021250247955322,0.7996074557304382,-17.021282196044922,0.0,4.212556632410672e-06,-4.212556632410269e-06,1.84385839929746e-12,-17.021282196044922
rot_yaw_26,0.2865011692047119,21047.278,yaw,26.0,86.66666666666667,step,0.05017708241939545,0.7996729016304016,0.7996729016304016,0.05017708241939545,0.7996729016304016,-17.350736618041992,-73.20964238410596,3.624432338256758e-06,-3.624432338256156e-06,2.0889956431346945e-12,-17.350736618041992
rot_yaw_26,0.2909998893737793,21047.278,yaw,26.0,86.66666666666667,step,0.05017708241939545,0.7996729016304016,0.7996729016304016,0.05017708241939545,0.7996729016304016,-17.350736618041992,0.0,3.624432338256758e-06,-3.624432338256156e-06,2.0889956431346945e-12,-17.350736618041992
rot_yaw_26,0.2955002784729004,21061.212,yaw,26.0,86.66666666666667,step,0.05012297257781029,0.7997727990150452,0.7997727990150452,0.05012297257781029,0.7997727990150452,-17.6416072845459,-64.63233735961009,3.328266302560293e-06,-3.3282663025602233e-06,6.821210263296962e-13,-17.6416072845459
rot_yaw_26,0.3000004291534424,21061.212,yaw,26.0,86.66666666666667,step,0.05012297257781029,0.7997727990150452,0.7997727990150452,0.05012297257781029,0.7997727990150452,-17.6416072845459,0.0,3.328266302560293e-06,-3.3282663025602233e-06,6.821210263296962e-13,-17.6416072845459
rot_yaw_26,0.3045008182525635,21061.212,yaw,26.0,86.66666666666667,step,0.05010247975587845,0.7998106479644775,0.7998106479644775,0.05010247975587845,0.7998106479644775,-17.6416072845459,0.0,3.328266302560293e-06,-3.3282663025602233e-06,6.821210263296962e-13,-17.6416072845459
rot_yaw_26,0.30900073051452637,21075.181,yaw,26.0,86.66666666666667,step,0.05010247975587845,0.7998106479644775,0.7998106479644775,0.05010247975587845,0.7998106479644775,-17.898292541503906,-57.0422803857158,3.473020199576252e-06,-3.382293698450667e-06,-7.886435469117714e-07,-17.898292541503906
